SystemTimeStamp,meanX,meanY,meanValidity,lX,lY,lV,lPupil,lPupilV,rX,rY,rV,rPupil,rPupilV,participant,dateBirth,sex,dateTest,language,list,trial,trialID,trialType,getter,phase,stimulus,locationTarget
2.101012e+11,0.5025493,0.4915828,1,0.5112781,0.4946902,1,2.401733,1,0.4938205,0.4884755,1,2.464386,1,011,2017-06-26,f,2019-09-30_19-04,spa,1,1,24,cognate,8,baseline,tele,center
2.101012e+11,0.4964761,0.4934568,1,0.5060185,0.4912627,1,2.424225,1,0.4869336,0.4956509,1,2.469513,1,011,2017-06-26,f,2019-09-30_19-04,spa,1,1,24,cognate,8,baseline,tele,center
2.101012e+11,0.5053066,0.4969307,1,0.5126106,0.4951299,1,2.433182,1,0.4980026,0.4987315,1,2.47052,1,011,2017-06-26,f,2019-09-30_19-04,spa,1,1,24,cognate,8,baseline,tele,center
2.101012e+11,0.4990728,0.4942454,1,0.5072095,0.4958772,1,2.440552,1,0.4909362,0.4926137,1,2.478256,1,011,2017-06-26,f,2019-09-30_19-04,spa,1,1,24,cognate,8,baseline,tele,center
2.101012e+11,0.5042354,0.4958346,1,0.5133494,0.4944728,1,2.430771,1,0.4951214,0.4971965,1,2.499237,1,011,2017-06-26,f,2019-09-30_19-04,spa,1,1,24,cognate,8,baseline,tele,center
2.101012e+11,0.5019932,0.4971918,1,0.512558,0.4903751,1,2.417435,1,0.4914284,0.5040087,1,2.471939,1,011,2017-06-26,f,2019-09-30_19-04,spa,1,1,24,cognate,8,baseline,tele,center
2.101012e+11,0.5029982,0.4948023,1,0.5090335,0.494826,1,2.410706,1,0.496963,0.4947785,1,2.487213,1,011,2017-06-26,f,2019-09-30_19-04,spa,1,1,24,cognate,8,baseline,tele,center
2.101013e+11,0.502372,0.4957682,1,0.5100251,0.4970162,1,2.441132,1,0.494719,0.4945202,1,2.488525,1,011,2017-06-26,f,2019-09-30_19-04,spa,1,1,24,cognate,8,baseline,tele,center
2.101013e+11,0.5037426,0.4958006,1,0.5110279,0.4933009,1,2.413376,1,0.4964572,0.4983004,1,2.475159,1,011,2017-06-26,f,2019-09-30_19-04,spa,1,1,24,cognate,8,baseline,tele,center
2.101013e+11,0.5049315,0.493579,1,0.5122365,0.4895416,1,2.428848,1,0.4976265,0.4976165,1,2.46463,1,011,2017-06-26,f,2019-09-30_19-04,spa,1,1,24,cognate,8,baseline,tele,center
2.101013e+11,0.5051674,0.4898597,1,0.5087268,0.4891959,1,2.43898,1,0.501608,0.4905236,1,2.484436,1,011,2017-06-26,f,2019-09-30_19-04,spa,1,1,24,cognate,8,baseline,tele,center
