SystemTimeStamp,meanX,meanY,meanValidity,lX,lY,lV,lPupil,lPupilV,rX,rY,rV,rPupil,rPupilV,participant,dateBirth,sex,dateTest,language,list,trial,trialID,trialType,getter,phase,stimulus,locationTarget
1.507625e+11,0.4930353,0.5430799,1,0.493581,0.5467515,1,3.022217,1,0.4924897,0.5394082,1,3.076599,1,009,2017-03-30,f,2019-09-21_11-38,cat,3,1,25,noncognate,4,baseline,ocell,center
1.507625e+11,0.4942817,0.5423203,1,0.4967921,0.5475289,1,3.027985,1,0.4917713,0.5371116,1,3.077042,1,009,2017-03-30,f,2019-09-21_11-38,cat,3,1,25,noncognate,4,baseline,ocell,center
1.507625e+11,0.4935556,0.5426109,1,0.4961983,0.5557514,1,3.05127,1,0.4909129,0.5294704,1,3.04451,1,009,2017-03-30,f,2019-09-21_11-38,cat,3,1,25,noncognate,4,baseline,ocell,center
1.507626e+11,0.4953241,0.5439416,1,0.4972001,0.5430423,1,3.007477,1,0.4934481,0.5448409,1,3.083771,1,009,2017-03-30,f,2019-09-21_11-38,cat,3,1,25,noncognate,4,baseline,ocell,center
1.507626e+11,0.4944286,0.5412362,1,0.4975483,0.5443206,1,3.001801,1,0.4913089,0.5381517,1,3.06929,1,009,2017-03-30,f,2019-09-21_11-38,cat,3,1,25,noncognate,4,baseline,ocell,center
1.507626e+11,0.4943514,0.5406846,1,0.4976438,0.5436254,1,2.998718,1,0.491059,0.5377439,1,3.077484,1,009,2017-03-30,f,2019-09-21_11-38,cat,3,1,25,noncognate,4,baseline,ocell,center
1.507626e+11,0.4952512,0.5459704,1,0.4990973,0.5484911,1,3.015778,1,0.491405,0.5434497,1,3.061661,1,009,2017-03-30,f,2019-09-21_11-38,cat,3,1,25,noncognate,4,baseline,ocell,center
1.507626e+11,0.4946506,0.5463008,1,0.4975436,0.5449167,1,3.010376,1,0.4917576,0.5476849,1,3.069199,1,009,2017-03-30,f,2019-09-21_11-38,cat,3,1,25,noncognate,4,baseline,ocell,center
1.507626e+11,0.4960896,0.5443822,1,0.4990422,0.5452363,1,3.003082,1,0.4931369,0.543528,1,3.066559,1,009,2017-03-30,f,2019-09-21_11-38,cat,3,1,25,noncognate,4,baseline,ocell,center
1.507626e+11,0.493574,0.5449613,1,0.4964702,0.5522487,1,3.012314,1,0.4906779,0.5376739,1,3.051575,1,009,2017-03-30,f,2019-09-21_11-38,cat,3,1,25,noncognate,4,baseline,ocell,center
1.507626e+11,0.495554,0.5398641,1,0.500141,0.5470757,1,3.001526,1,0.4909671,0.5326524,1,3.023132,1,009,2017-03-30,f,2019-09-21_11-38,cat,3,1,25,noncognate,4,baseline,ocell,center
1.507626e+11,0.4942633,0.5430818,1,0.4965903,0.5480714,1,2.99057,1,0.4919363,0.538092,1,3.048157,1,009,2017-03-30,f,2019-09-21_11-38,cat,3,1,25,noncognate,4,baseline,ocell,center
1.507626e+11,0.493481,0.5518636,1,0.4963681,0.5559595,1,3.002853,1,0.4905939,0.5477676,1,3.065735,1,009,2017-03-30,f,2019-09-21_11-38,cat,3,1,25,noncognate,4,baseline,ocell,center
1.507626e+11,0.4948178,0.5435011,1,0.4985222,0.5438205,1,2.97345,1,0.4911134,0.5431817,1,3.04715,1,009,2017-03-30,f,2019-09-21_11-38,cat,3,1,25,noncognate,4,baseline,ocell,center
1.507627e+11,0.4928425,0.5491288,1,0.4967601,0.5493404,1,2.994049,1,0.4889249,0.5489172,1,3.061325,1,009,2017-03-30,f,2019-09-21_11-38,cat,3,1,25,noncognate,4,baseline,ocell,center
1.507627e+11,0.4941405,0.5517979,1,0.4988481,0.5620028,1,3.036835,1,0.4894329,0.5415929,1,3.050156,1,009,2017-03-30,f,2019-09-21_11-38,cat,3,1,25,noncognate,4,baseline,ocell,center
1.507627e+11,0.4944614,0.5492971,1,0.4981973,0.5503331,1,2.991302,1,0.4907255,0.5482611,1,3.047836,1,009,2017-03-30,f,2019-09-21_11-38,cat,3,1,25,noncognate,4,baseline,ocell,center
1.507627e+11,0.4930523,0.5435956,1,0.4960237,0.5455993,1,2.975098,1,0.4900809,0.5415918,1,3.039291,1,009,2017-03-30,f,2019-09-21_11-38,cat,3,1,25,noncognate,4,baseline,ocell,center
1.507627e+11,0.4938918,0.5449867,1,0.4987185,0.5489924,1,2.972687,1,0.4890652,0.540981,1,3.020752,1,009,2017-03-30,f,2019-09-21_11-38,cat,3,1,25,noncognate,4,baseline,ocell,center
1.507627e+11,0.4951862,0.5324647,1,0.5016217,0.5396205,1,2.961639,1,0.4887506,0.525309,1,2.97525,1,009,2017-03-30,f,2019-09-21_11-38,cat,3,1,25,noncognate,4,baseline,ocell,center
1.507627e+11,0.4934288,0.5469129,1,0.4985748,0.5611553,1,3.022247,1,0.4882828,0.5326706,1,3.002289,1,009,2017-03-30,f,2019-09-21_11-38,cat,3,1,25,noncognate,4,baseline,ocell,center
1.507627e+11,0.4943662,0.5378643,1,0.4971039,0.5461627,1,2.971313,1,0.4916286,0.529566,1,2.996017,1,009,2017-03-30,f,2019-09-21_11-38,cat,3,1,25,noncognate,4,baseline,ocell,center
