DeviceTimeStamp,SystemTimeStamp,l_1,l_2,lPointUserCoord_1,lPointUserCoord_2,lPointUserCoord_3,lV,lPupil,lPupilV,lOriginUserCoord_1,lOriginUserCoord_2,lOriginUserCoord_3,lOriginTrackboxCoord_1,lOriginTrackboxCoord_2,lOriginTrackboxCoord_3,lOriginV,r_1,r_2,rPointUserCoord_1,rPointUserCoord_2,rPointUserCoord_3,rV,rPupil,rPupilV,rOriginUserCoord_1,rOriginUserCoord_2,rOriginUserCoord_3,rOriginTrackboxCoord_1,rOriginTrackboxCoord_2,rOriginTrackboxCoord_3,rOriginV,Participant,TrialNum,Trial,TargetLocation,Phase
960469085,196305024353,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,187,1,13,fulla-ll.wav,Getter
960485751,196305041064,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,187,1,13,fulla-ll.wav,Getter
960502418,196305057731,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,187,1,13,fulla-ll.wav,Getter
960519085,196305074399,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,187,1,13,fulla-ll.wav,Getter
960535751,196305091065,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,187,1,13,fulla-ll.wav,Getter
960552418,196305107733,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,187,1,13,fulla-ll.wav,Getter
960569085,196305124405,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,187,1,13,fulla-ll.wav,Getter
960585751,196305141077,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,187,1,13,fulla-ll.wav,Getter
960602417,196305157751,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,187,1,13,fulla-ll.wav,Getter
960619083,196305174418,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,187,1,13,fulla-ll.wav,Getter
960635749,196305191086,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,187,1,13,fulla-ll.wav,Getter
960652416,196305207754,0.5281057,0.5145725,14.83981,146.2837,53.24283,1,3.461792,1,3.514078,-34.46722,612.7343,0.4857101,0.5164222,0.4361841,1,0.5108374,0.5062976,5.722136,148.5932,54.08336,1,3.626572,1,48.50866,-44.24093,617.6255,0.354688,0.5516479,0.4592745,1,187,1,13,fulla-ll.wav,Getter
960669082,196305224394,0.5260516,0.5101048,13.75527,147.5306,53.69669,1,3.453705,1,3.122597,-34.78097,613.1406,0.4868573,0.5175685,0.4375454,1,0.5108835,0.5083396,5.746445,148.0233,53.87595,1,3.616745,1,48.1367,-44.43911,618.2643,0.3558821,0.5523141,0.4613216,1,187,1,13,fulla-ll.wav,Getter
960685747,196305241027,0.5261717,0.5045048,13.8187,149.0935,54.2655,1,3.442963,1,2.724746,-35.01957,613.6123,0.4880231,0.5184321,0.4391219,1,0.510638,0.5062348,5.616867,148.6107,54.08978,1,3.609772,1,47.76524,-44.57548,618.8906,0.3570713,0.5527536,0.4633226,1,187,1,13,fulla-ll.wav,Getter
960702414,196305257660,0.5257421,0.5103455,13.59186,147.4634,53.67222,1,3.4431,1,2.35102,-35.1783,614.3177,0.4891196,0.518987,0.4414754,1,0.5087591,0.5035822,4.624815,149.351,54.35925,1,3.60112,1,47.40301,-44.65561,619.4229,0.3582161,0.552996,0.4650089,1,187,1,13,fulla-ll.wav,Getter
960719081,196305274322,0.528504,0.511692,15.05008,147.0876,53.53544,1,3.438019,1,1.971408,-35.22641,614.9038,0.4902313,0.5191388,0.4434267,1,0.5092539,0.5094072,4.886054,147.7253,53.76754,1,3.605316,1,47.05723,-44.65598,620.0905,0.3593349,0.552932,0.4671421,1,187,1,13,fulla-ll.wav,Getter
960735747,196305290985,0.5260435,0.5142272,13.751,146.3801,53.27794,1,3.435547,1,1.645935,-35.22862,615.4691,0.4911839,0.5191213,0.4453078,1,0.5090238,0.5051662,4.76461,148.9089,54.19833,1,3.60054,1,46.72927,-44.57938,620.566,0.3603686,0.5526062,0.4686353,1,187,1,13,fulla-ll.wav,Getter
960752414,196305307649,0.527517,0.5115497,14.529,147.1273,53.54988,1,3.440491,1,1.364613,-35.21018,616.0896,0.4920069,0.5190246,0.4473729,1,0.510913,0.5076231,5.76206,148.2232,53.94878,1,3.605194,1,46.4544,-44.45134,621.1414,0.3612638,0.5520824,0.4704683,1,187,1,13,fulla-ll.wav,Getter
960769081,196305324317,0.5292798,0.512288,15.45973,146.9213,53.47492,1,3.444595,1,1.118117,-35.11683,616.3242,0.4927266,0.5186714,0.448149,1,0.5084144,0.507423,4.442825,148.2791,53.96909,1,3.609192,1,46.25349,-44.30179,621.7491,0.3619485,0.5514768,0.4724257,1,187,1,13,fulla-ll.wav,Getter
