SystemTimeStamp,meanX,meanY,meanValidity,lX,lY,lV,lPupil,lPupilV,rX,rY,rV,rPupil,rPupilV,participant,dateBirth,sex,dateTest,language,list,trial,trialID,trialType,getter,phase,stimulus,locationTarget
9.026012e+10,0.4919585,0.4496176,1,0.4961961,0.4507307,1,3.05986,1,0.4877208,0.4485045,1,3.156128,1,017,2016-05-25,f,2019-10-11_18-39,cat,2,1,25,unrelated,7,baseline,ocell,center
9.026013e+10,0.4963007,0.4554167,1,0.4989836,0.459052,1,3.054321,1,0.4936178,0.4517815,1,3.156036,1,017,2016-05-25,f,2019-10-11_18-39,cat,2,1,25,unrelated,7,baseline,ocell,center
9.026014e+10,0.4925817,0.4510819,1,0.4966363,0.4511184,1,3.047211,1,0.4885271,0.4510454,1,3.133682,1,017,2016-05-25,f,2019-10-11_18-39,cat,2,1,25,unrelated,7,baseline,ocell,center
9.026014e+10,0.4920616,0.4543906,1,0.4955257,0.4585901,1,3.048904,1,0.4885975,0.4501911,1,3.148544,1,017,2016-05-25,f,2019-10-11_18-39,cat,2,1,25,unrelated,7,baseline,ocell,center
9.026015e+10,0.4952741,0.4462234,1,0.4983921,0.4508165,1,3.055756,1,0.4921561,0.4416302,1,3.169449,1,017,2016-05-25,f,2019-10-11_18-39,cat,2,1,25,unrelated,7,baseline,ocell,center
9.026016e+10,0.4949454,0.4528782,1,0.5010442,0.4559396,1,3.038483,1,0.4888467,0.4498169,1,3.135071,1,017,2016-05-25,f,2019-10-11_18-39,cat,2,1,25,unrelated,7,baseline,ocell,center
9.026017e+10,0.4956723,0.4542788,1,0.4996679,0.45434,1,3.018585,1,0.4916766,0.4542177,1,3.122009,1,017,2016-05-25,f,2019-10-11_18-39,cat,2,1,25,unrelated,7,baseline,ocell,center
9.026018e+10,0.4947891,0.4501079,1,0.500919,0.4546023,1,3.032043,1,0.4886591,0.4456136,1,3.153076,1,017,2016-05-25,f,2019-10-11_18-39,cat,2,1,25,unrelated,7,baseline,ocell,center
9.026019e+10,0.4961277,0.4565502,1,0.5012034,0.456438,1,3.00705,1,0.4910519,0.4566623,1,3.137344,1,017,2016-05-25,f,2019-10-11_18-39,cat,2,1,25,unrelated,7,baseline,ocell,center
9.026019e+10,0.4932775,0.4504683,1,0.499711,0.4511087,1,3.010223,1,0.486844,0.4498279,1,3.129639,1,017,2016-05-25,f,2019-10-11_18-39,cat,2,1,25,unrelated,7,baseline,ocell,center
9.02602e+10,0.4950167,0.4570126,1,0.5007699,0.4632144,1,3.022308,1,0.4892635,0.4508108,1,3.11882,1,017,2016-05-25,f,2019-10-11_18-39,cat,2,1,25,unrelated,7,baseline,ocell,center
9.026021e+10,0.4959478,0.4563537,1,0.5029271,0.4589471,1,3.002884,1,0.4889685,0.4537604,1,3.119644,1,017,2016-05-25,f,2019-10-11_18-39,cat,2,1,25,unrelated,7,baseline,ocell,center
9.026022e+10,0.4972135,0.4536979,1,0.5011075,0.4595492,1,2.997559,1,0.4933195,0.4478467,1,3.116455,1,017,2016-05-25,f,2019-10-11_18-39,cat,2,1,25,unrelated,7,baseline,ocell,center
9.026023e+10,0.4923812,0.455984,1,0.4962879,0.4579335,1,3.012085,1,0.4884744,0.4540346,1,3.121353,1,017,2016-05-25,f,2019-10-11_18-39,cat,2,1,25,unrelated,7,baseline,ocell,center
9.026023e+10,0.4949876,0.4518285,1,0.4986475,0.449833,1,3.006958,1,0.4913276,0.453824,1,3.137146,1,017,2016-05-25,f,2019-10-11_18-39,cat,2,1,25,unrelated,7,baseline,ocell,center
9.026024e+10,0.4947475,0.4562299,1,0.4992526,0.4599217,1,3.019409,1,0.4902424,0.4525381,1,3.148651,1,017,2016-05-25,f,2019-10-11_18-39,cat,2,1,25,unrelated,7,baseline,ocell,center
9.026025e+10,0.4931015,0.4499739,1,0.4973542,0.4524875,1,3.000488,1,0.4888487,0.4474604,1,3.115219,1,017,2016-05-25,f,2019-10-11_18-39,cat,2,1,25,unrelated,7,baseline,ocell,center
9.026026e+10,0.4965678,0.4549612,1,0.5007983,0.4556743,1,3.027283,1,0.4923372,0.454248,1,3.125198,1,017,2016-05-25,f,2019-10-11_18-39,cat,2,1,25,unrelated,7,baseline,ocell,center
9.026027e+10,0.4967045,0.4567226,1,0.4994893,0.4578242,1,3.031601,1,0.4939196,0.4556209,1,3.137817,1,017,2016-05-25,f,2019-10-11_18-39,cat,2,1,25,unrelated,7,baseline,ocell,center
9.026028e+10,0.4980156,0.4538605,1,0.5017883,0.4583947,1,2.99791,1,0.4942429,0.4493263,1,3.119293,1,017,2016-05-25,f,2019-10-11_18-39,cat,2,1,25,unrelated,7,baseline,ocell,center
9.026028e+10,0.4942589,0.4526989,1,0.5003633,0.4577106,1,3.006012,1,0.4881544,0.4476873,1,3.091446,1,017,2016-05-25,f,2019-10-11_18-39,cat,2,1,25,unrelated,7,baseline,ocell,center
9.026029e+10,0.496942,0.453205,1,0.4999283,0.4557322,1,2.997803,1,0.4939557,0.4506778,1,3.140915,1,017,2016-05-25,f,2019-10-11_18-39,cat,2,1,25,unrelated,7,baseline,ocell,center
9.02603e+10,0.4939044,0.4570931,1,0.4970775,0.4604638,1,3.023529,1,0.4907313,0.4537224,1,3.138947,1,017,2016-05-25,f,2019-10-11_18-39,cat,2,1,25,unrelated,7,baseline,ocell,center
9.026031e+10,0.494005,0.4504148,1,0.4983417,0.4540239,1,3.021332,1,0.4896683,0.4468056,1,3.140869,1,017,2016-05-25,f,2019-10-11_18-39,cat,2,1,25,unrelated,7,baseline,ocell,center
9.026032e+10,0.4961421,0.456186,1,0.5009499,0.4592146,1,3.015961,1,0.4913344,0.4531573,1,3.123322,1,017,2016-05-25,f,2019-10-11_18-39,cat,2,1,25,unrelated,7,baseline,ocell,center
9.026032e+10,0.4953033,0.4540387,1,0.4981555,0.4597424,1,3.009079,1,0.4924512,0.4483351,1,3.161423,1,017,2016-05-25,f,2019-10-11_18-39,cat,2,1,25,unrelated,7,baseline,ocell,center
9.026033e+10,0.4956498,0.4526853,1,0.4975696,0.4544614,1,3.0159,1,0.4937299,0.4509092,1,3.161362,1,017,2016-05-25,f,2019-10-11_18-39,cat,2,1,25,unrelated,7,baseline,ocell,center
9.026035e+10,0.4970667,0.4541726,1,0.5013998,0.4543033,1,3.018295,1,0.4927335,0.454042,1,3.159805,1,017,2016-05-25,f,2019-10-11_18-39,cat,2,1,25,unrelated,7,baseline,ocell,center
9.026036e+10,0.4953744,0.4583854,1,0.4970496,0.4582012,1,3.011871,1,0.4936992,0.4585697,1,3.137436,1,017,2016-05-25,f,2019-10-11_18-39,cat,2,1,25,unrelated,7,baseline,ocell,center
9.026037e+10,0.496011,0.4541094,1,0.4983113,0.4570399,1,3.033829,1,0.4937108,0.4511788,1,3.140396,1,017,2016-05-25,f,2019-10-11_18-39,cat,2,1,25,unrelated,7,baseline,ocell,center
9.026037e+10,0.495338,0.4571972,1,0.4968243,0.4570754,1,2.999161,1,0.4938517,0.4573192,1,3.139999,1,017,2016-05-25,f,2019-10-11_18-39,cat,2,1,25,unrelated,7,baseline,ocell,center
9.026038e+10,0.492388,0.4584194,1,0.4974402,0.4579658,1,3.013824,1,0.4873357,0.458873,1,3.121826,1,017,2016-05-25,f,2019-10-11_18-39,cat,2,1,25,unrelated,7,baseline,ocell,center
9.026039e+10,0.4971864,0.4571196,1,0.5019031,0.4554979,1,3.006393,1,0.4924697,0.4587414,1,3.154572,1,017,2016-05-25,f,2019-10-11_18-39,cat,2,1,25,unrelated,7,baseline,ocell,center
9.02604e+10,0.497545,0.4563763,1,0.5023739,0.4585304,1,3.016098,1,0.4927161,0.4542222,1,3.121002,1,017,2016-05-25,f,2019-10-11_18-39,cat,2,1,25,unrelated,7,baseline,ocell,center
9.026041e+10,0.4960605,0.4544205,1,0.4982379,0.4566562,1,3.000641,1,0.4938831,0.4521848,1,3.147095,1,017,2016-05-25,f,2019-10-11_18-39,cat,2,1,25,unrelated,7,baseline,ocell,center
9.026041e+10,0.4966535,0.455254,1,0.5008685,0.4574652,1,3.019775,1,0.4924385,0.4530427,1,3.132507,1,017,2016-05-25,f,2019-10-11_18-39,cat,2,1,25,unrelated,7,baseline,ocell,center
9.026042e+10,0.4967923,0.4543537,1,0.4992842,0.4557176,1,3.010483,1,0.4943005,0.4529899,1,3.128708,1,017,2016-05-25,f,2019-10-11_18-39,cat,2,1,25,unrelated,7,baseline,ocell,center
9.026043e+10,0.4955786,0.4578527,1,0.4993295,0.4581566,1,3.012451,1,0.4918277,0.4575487,1,3.129395,1,017,2016-05-25,f,2019-10-11_18-39,cat,2,1,25,unrelated,7,baseline,ocell,center
9.026044e+10,0.4994501,0.4584641,1,0.5039738,0.4637093,1,3.014511,1,0.4949264,0.453219,1,3.114563,1,017,2016-05-25,f,2019-10-11_18-39,cat,2,1,25,unrelated,7,baseline,ocell,center
9.026045e+10,0.4969167,0.4568172,1,0.4976733,0.4567086,1,3.018265,1,0.4961601,0.4569258,1,3.107513,1,017,2016-05-25,f,2019-10-11_18-39,cat,2,1,25,unrelated,7,baseline,ocell,center
9.026046e+10,0.4956477,0.4582302,1,0.500455,0.4584427,1,3.021164,1,0.4908404,0.4580177,1,3.116821,1,017,2016-05-25,f,2019-10-11_18-39,cat,2,1,25,unrelated,7,baseline,ocell,center
9.026046e+10,0.4954736,0.4578315,1,0.498007,0.4569387,1,2.996155,1,0.4929403,0.4587243,1,3.130707,1,017,2016-05-25,f,2019-10-11_18-39,cat,2,1,25,unrelated,7,baseline,ocell,center
9.026047e+10,0.4969085,0.4592204,1,0.4971221,0.4632037,1,2.998306,1,0.4966948,0.4552372,1,3.123993,1,017,2016-05-25,f,2019-10-11_18-39,cat,2,1,25,unrelated,7,baseline,ocell,center
