SystemTimeStamp,meanX,meanY,meanValidity,lX,lY,lV,lPupil,lPupilV,rX,rY,rV,rPupil,rPupilV,participant,dateBirth,sex,dateTest,language,list,trial,trialID,trialType,getter,phase,stimulus,locationTarget
1.484543e+11,NaN,NaN,0,NaN,NaN,0,NaN,0,NaN,NaN,0,NaN,0,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.484543e+11,NaN,NaN,0,NaN,NaN,0,NaN,0,NaN,NaN,0,NaN,0,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.484543e+11,NaN,NaN,0,NaN,NaN,0,NaN,0,NaN,NaN,0,NaN,0,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.484543e+11,NaN,NaN,0,NaN,NaN,0,NaN,0,NaN,NaN,0,NaN,0,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.484543e+11,0.5018033,0.5212831,1,0.5237625,0.5157426,1,3.371704,1,0.4798441,0.5268238,1,3.61055,1,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.484544e+11,0.5034908,0.5209802,1,0.5282767,0.5187135,1,3.340744,1,0.478705,0.523247,1,3.603256,1,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.484544e+11,0.5039068,0.522396,1,0.5288838,0.5162767,1,3.343246,1,0.4789299,0.5285153,1,3.632156,1,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.484544e+11,0.5081907,0.5315112,1,0.5352121,0.5235919,1,3.339554,1,0.4811693,0.5394306,1,3.638702,1,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.484544e+11,0.5130057,0.5518715,1,0.5418547,0.5458445,1,3.345505,1,0.4841568,0.5578985,1,3.637222,1,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.484544e+11,0.5122738,0.5743158,1,0.5480961,0.5626915,1,3.388596,1,0.4764514,0.5859402,1,3.685242,1,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.484544e+11,0.5097743,0.5576921,1,0.5383135,0.5521526,1,3.357315,1,0.4812351,0.5632316,1,3.659622,1,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.484544e+11,0.5089304,0.5619482,1,0.5334373,0.5542787,1,3.351898,1,0.4844235,0.5696178,1,3.65419,1,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.484544e+11,0.5154591,0.557815,1,0.551618,0.5514426,1,3.33815,1,0.4793002,0.5641875,1,3.644791,1,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.484544e+11,0.5470097,0.5685628,1,0.5446219,0.5564891,1,3.353073,1,0.5493974,0.5806365,1,3.707016,1,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.484544e+11,0.5200608,0.5727279,1,0.5674115,0.5535448,1,3.343597,1,0.47271,0.5919111,1,3.664719,1,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.484544e+11,NaN,NaN,0,NaN,NaN,0,NaN,0,NaN,NaN,0,NaN,0,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.484544e+11,NaN,NaN,0,NaN,NaN,0,NaN,0,NaN,NaN,0,NaN,0,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.484545e+11,NaN,NaN,0.5,NaN,NaN,0,NaN,0,0.4869902,0.5102158,1,3.422684,1,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.484545e+11,NaN,NaN,0.5,NaN,NaN,0,NaN,0,0.4848199,0.5506585,1,3.620834,1,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.484545e+11,NaN,NaN,0.5,NaN,NaN,0,NaN,0,0.4768131,0.5436576,1,3.661789,1,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.484545e+11,NaN,NaN,0.5,NaN,NaN,0,NaN,0,0.4829637,0.5530375,1,3.672638,1,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.484545e+11,NaN,NaN,0.5,NaN,NaN,0,NaN,0,0.4821238,0.5787928,1,3.772263,1,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.484545e+11,NaN,NaN,0.5,NaN,NaN,0,NaN,0,0.4851448,0.5804977,1,3.782043,1,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.484545e+11,NaN,NaN,0.5,NaN,NaN,0,NaN,0,0.4821833,0.5831937,1,3.823059,1,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.484545e+11,NaN,NaN,0.5,NaN,NaN,0,NaN,0,0.4786008,0.5776605,1,3.720428,1,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.484545e+11,NaN,NaN,0.5,NaN,NaN,0,NaN,0,0.4789067,0.5892785,1,3.778046,1,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.484545e+11,NaN,NaN,0.5,NaN,NaN,0,NaN,0,0.4803476,0.5741613,1,3.780807,1,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.484545e+11,NaN,NaN,0.5,NaN,NaN,0,NaN,0,0.4822224,0.5873967,1,3.795486,1,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.484545e+11,NaN,NaN,0.5,NaN,NaN,0,NaN,0,0.4814548,0.5699846,1,3.711197,1,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.484546e+11,NaN,NaN,0.5,NaN,NaN,0,NaN,0,0.4744861,0.5809252,1,3.735947,1,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.484546e+11,NaN,NaN,0.5,NaN,NaN,0,NaN,0,0.4830383,0.5883713,1,3.796036,1,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.484546e+11,NaN,NaN,0.5,NaN,NaN,0,NaN,0,0.4785335,0.5780479,1,3.740555,1,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.484546e+11,NaN,NaN,0.5,NaN,NaN,0,NaN,0,0.5206211,0.5278351,1,3.54007,1,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.484546e+11,NaN,NaN,0.5,NaN,NaN,0,NaN,0,0.4876695,0.5846024,1,3.768417,1,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.484546e+11,NaN,NaN,0.5,NaN,NaN,0,NaN,0,0.4800935,0.5910453,1,3.833786,1,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.484546e+11,NaN,NaN,0.5,NaN,NaN,0,NaN,0,0.4824632,0.5870884,1,3.801819,1,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.484546e+11,NaN,NaN,0,NaN,NaN,0,NaN,0,NaN,NaN,0,NaN,0,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.484546e+11,NaN,NaN,0,NaN,NaN,0,NaN,0,NaN,NaN,0,NaN,0,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.484546e+11,NaN,NaN,0,NaN,NaN,0,NaN,0,NaN,NaN,0,NaN,0,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.484546e+11,NaN,NaN,0,NaN,NaN,0,NaN,0,NaN,NaN,0,NaN,0,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.484547e+11,NaN,NaN,0,NaN,NaN,0,NaN,0,NaN,NaN,0,NaN,0,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.484547e+11,NaN,NaN,0,NaN,NaN,0,NaN,0,NaN,NaN,0,NaN,0,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.484547e+11,NaN,NaN,0,NaN,NaN,0,NaN,0,NaN,NaN,0,NaN,0,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.484547e+11,NaN,NaN,0,NaN,NaN,0,NaN,0,NaN,NaN,0,NaN,0,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.484547e+11,NaN,NaN,0,NaN,NaN,0,NaN,0,NaN,NaN,0,NaN,0,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.484547e+11,NaN,NaN,0,NaN,NaN,0,NaN,0,NaN,NaN,0,NaN,0,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.484547e+11,NaN,NaN,0,NaN,NaN,0,NaN,0,NaN,NaN,0,NaN,0,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.484547e+11,NaN,NaN,0,NaN,NaN,0,NaN,0,NaN,NaN,0,NaN,0,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.484547e+11,NaN,NaN,0.5,0.5849568,0.5070791,1,3.836975,1,NaN,NaN,0,NaN,0,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.484547e+11,NaN,NaN,0.5,0.5852262,0.5046585,1,3.834198,1,NaN,NaN,0,NaN,0,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.484547e+11,NaN,NaN,0.5,0.5865635,0.514321,1,3.821426,1,NaN,NaN,0,NaN,0,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.484547e+11,NaN,NaN,0.5,0.5833036,0.5070381,1,3.84288,1,NaN,NaN,0,NaN,0,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.484548e+11,NaN,NaN,0.5,0.5859264,0.5067807,1,3.7939,1,NaN,NaN,0,NaN,0,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.484548e+11,NaN,NaN,0.5,0.5841948,0.4964009,1,3.78775,1,NaN,NaN,0,NaN,0,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.484548e+11,NaN,NaN,0.5,0.5850492,0.5020614,1,3.80127,1,NaN,NaN,0,NaN,0,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.484548e+11,NaN,NaN,0.5,0.5832362,0.4986604,1,3.795227,1,NaN,NaN,0,NaN,0,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.484548e+11,NaN,NaN,0.5,0.5875706,0.5121743,1,3.835419,1,NaN,NaN,0,NaN,0,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.484548e+11,NaN,NaN,0.5,0.5844387,0.504808,1,3.802292,1,NaN,NaN,0,NaN,0,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.484548e+11,NaN,NaN,0.5,0.5805281,0.5121008,1,3.825256,1,NaN,NaN,0,NaN,0,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.484548e+11,NaN,NaN,0.5,0.5785059,0.5319744,1,3.5905,1,NaN,NaN,0,NaN,0,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.484548e+11,NaN,NaN,0.5,0.5781609,0.54846,1,3.634796,1,NaN,NaN,0,NaN,0,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.484548e+11,NaN,NaN,0.5,0.5780537,0.5533851,1,3.65509,1,NaN,NaN,0,NaN,0,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.484548e+11,NaN,NaN,0.5,0.5761408,0.5329789,1,3.585175,1,NaN,NaN,0,NaN,0,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.484548e+11,NaN,NaN,0.5,0.5792367,0.5446199,1,3.623962,1,NaN,NaN,0,NaN,0,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.484549e+11,NaN,NaN,0.5,0.5787299,0.5037704,1,3.787659,1,NaN,NaN,0,NaN,0,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.484549e+11,NaN,NaN,0.5,0.578549,0.5349166,1,3.581436,1,NaN,NaN,0,NaN,0,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.484549e+11,NaN,NaN,0,NaN,NaN,0,NaN,0,NaN,NaN,0,NaN,0,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.484549e+11,NaN,NaN,0.5,0.5770386,0.4996552,1,3.79454,1,NaN,NaN,0,NaN,0,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.484549e+11,NaN,NaN,0.5,0.5738595,0.4969114,1,3.76741,1,NaN,NaN,0,NaN,0,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.484549e+11,NaN,NaN,0.5,0.5756056,0.5646843,1,3.670959,1,NaN,NaN,0,NaN,0,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.484549e+11,NaN,NaN,0.5,0.5753959,0.5308279,1,3.589981,1,NaN,NaN,0,NaN,0,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.484549e+11,NaN,NaN,0.5,0.5771958,0.4915087,1,3.770508,1,NaN,NaN,0,NaN,0,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.484549e+11,NaN,NaN,0.5,0.5758212,0.5575875,1,3.635086,1,NaN,NaN,0,NaN,0,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.484549e+11,NaN,NaN,0.5,0.5775241,0.5496214,1,3.591919,1,NaN,NaN,0,NaN,0,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.484549e+11,NaN,NaN,0.5,0.5657985,0.4723435,1,3.794952,1,NaN,NaN,0,NaN,0,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.484549e+11,NaN,NaN,0.5,0.5553302,0.4369063,1,3.739075,1,NaN,NaN,0,NaN,0,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.484549e+11,NaN,NaN,0.5,0.5464268,0.434155,1,3.741989,1,NaN,NaN,0,NaN,0,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.484549e+11,NaN,NaN,0.5,0.5402826,0.4177109,1,3.716522,1,NaN,NaN,0,NaN,0,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.48455e+11,NaN,NaN,0.5,0.5356839,0.4163291,1,3.692917,1,NaN,NaN,0,NaN,0,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.48455e+11,NaN,NaN,0.5,0.5418791,0.4836204,1,3.623505,1,NaN,NaN,0,NaN,0,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.48455e+11,NaN,NaN,0.5,0.5349585,0.4162634,1,3.709839,1,NaN,NaN,0,NaN,0,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.48455e+11,NaN,NaN,0.5,0.5404749,0.4214465,1,3.719711,1,NaN,NaN,0,NaN,0,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.48455e+11,NaN,NaN,0.5,0.5432111,0.4760496,1,3.573334,1,NaN,NaN,0,NaN,0,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.48455e+11,NaN,NaN,0.5,0.5398917,0.4058212,1,3.654678,1,NaN,NaN,0,NaN,0,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.48455e+11,NaN,NaN,0.5,0.5385984,0.4218872,1,3.710068,1,NaN,NaN,0,NaN,0,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.48455e+11,NaN,NaN,0.5,0.5453541,0.4717225,1,3.546417,1,NaN,NaN,0,NaN,0,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.48455e+11,NaN,NaN,0.5,0.5412704,0.429144,1,3.72731,1,NaN,NaN,0,NaN,0,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.48455e+11,NaN,NaN,0.5,0.5418442,0.4329744,1,3.741333,1,NaN,NaN,0,NaN,0,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.48455e+11,NaN,NaN,0.5,0.541558,0.4283006,1,3.732956,1,NaN,NaN,0,NaN,0,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
1.48455e+11,NaN,NaN,0.5,0.536764,0.4186733,1,3.680405,1,NaN,NaN,0,NaN,0,008,2017-05-14,m,2019-09-21_10-59,cat,1,1,29,unrelated,7,baseline,guitarra,center
