"ID"	"Trial"	"trialType"	"TimeBin"	"SamplesInAOI"	"SamplesTotal"	"AOI"	"Elog"	"Weights"	"Prop"	"LogitAdjusted"	"ArcSin"	"Time"	"ot1"	"ot2"	"ot3"	"ot4"	"ot5"	"ot6"	"ot7"
"cognatepriming10"	"1"	"cognate"	0	12	12	"Fixation"	3.2188758248682	25	1	3.13549421592915	1.5707963267949	0	-0.368394198806504	0.43019174220914	-0.437609387793024	0.405147567067942	-0.346947648511203	0.276768478179568	-0.206291043746227
"cognatepriming10"	"1"	"cognate"	1	12	12	"Fixation"	3.2188758248682	25	1	3.13549421592915	1.5707963267949	100	-0.32961586209003	0.294341718353622	-0.161224511292167	-0.0213235561614706	0.200864428085433	-0.335035526217372	0.40172466413739
"cognatepriming10"	"1"	"cognate"	2	10	12	"Fixation"	1.43508452528932	4.2	0.833333333333333	1.6094379124341	1.15026199151093	200	-0.290837525373556	0.173586141593162	0.0383867884028968	-0.234559117776177	0.322600445106909	-0.267057303506601	0.097716810195582
"cognatepriming10"	"1"	"cognate"	3	9	12	"Fixation"	0.998528830111127	2.71428571428571	0.75	1.09861228866811	1.0471975511966	300	-0.252059188657081	0.0679250119277589	0.170256696798731	-0.293094369984136	0.218766783529768	0.000856868353497137	-0.224173858683983
"cognatepriming10"	"1"	"cognate"	4	12	12	"Fixation"	3.2188758248682	25	1	3.13549421592915	1.5707963267949	400	-0.213280851940607	-0.0226416706425863	0.243417399401899	-0.248147658467311	0.0334774046809058	0.213788654197531	-0.284528359098899
"cognatepriming10"	"1"	"cognate"	5	4	12	"Fixation"	-0.635988766719997	0.529411764705882	0.333333333333333	-0.693147180559945	0.615479708670387	500	-0.174502515224133	-0.098113906117874	0.266901081718965	-0.14362042238167	-0.138027160475819	0.275768798433821	-0.123583024659114
"cognatepriming10"	"1"	"cognate"	6	0	12	"Fixation"	-3.2188758248682	0.04	0	-3.13549421592915	0	600	-0.135724178507659	-0.158491694498104	0.249739929256493	-0.0160971943571889	-0.241860822052959	0.193223813713599	0.10250684991105
"cognatepriming10"	"1"	"cognate"	7	0	12	"Fixation"	-3.2188758248682	0.04	0	-3.13549421592915	0	700	-0.0969458417911852	-0.203775035783277	0.200966127521048	0.105154399502154	-0.257972941952861	0.0278482214886553	0.248124057261329
"cognatepriming10"	"1"	"cognate"	8	0	12	"Fixation"	-3.2188758248682	0.04	0	-3.13549421592915	0	800	-0.0581675050747111	-0.233963929973392	0.129611862019193	0.198183639618374	-0.19262934458104	-0.141097655542524	0.24141800165967
"cognatepriming10"	"1"	"cognate"	9	0	12	"Fixation"	-3.2188758248682	0.04	0	-3.13549421592915	0	900	-0.019389168358237	-0.249058377068449	0.0447093182574916	0.248356712939482	-0.0708933275595647	-0.245064349100175	0.0983554821576423
"cognatepriming10"	"1"	"cognate"	10	0	12	"Fixation"	-3.2188758248682	0.04	0	-3.13549421592915	0	1000	0.019389168358237	-0.249058377068449	-0.0447093182574916	0.248356712939482	0.0708933275595645	-0.245064349100174	-0.0983554821576435
"cognatepriming10"	"1"	"cognate"	11	0	12	"Fixation"	-3.2188758248682	0.04	0	-3.13549421592915	0	1100	0.0581675050747111	-0.233963929973392	-0.129611862019193	0.198183639618374	0.192629344581039	-0.141097655542524	-0.241418001659671
"cognatepriming10"	"1"	"cognate"	12	0	12	"Fixation"	-3.2188758248682	0.04	0	-3.13549421592915	0	1200	0.0969458417911852	-0.203775035783277	-0.200966127521048	0.105154399502154	0.25797294195286	0.0278482214886568	-0.248124057261327
"cognatepriming10"	"1"	"cognate"	13	4	12	"Fixation"	-0.635988766719997	0.529411764705882	0.333333333333333	-0.693147180559945	0.615479708670387	1300	0.135724178507659	-0.158491694498104	-0.249739929256493	-0.0160971943571885	0.24186082205296	0.193223813713598	-0.102506849911051
"cognatepriming10"	"1"	"cognate"	14	12	12	"Fixation"	3.2188758248682	25	1	3.13549421592915	1.5707963267949	1400	0.174502515224133	-0.098113906117874	-0.266901081718965	-0.14362042238167	0.13802716047582	0.275768798433821	0.123583024659117
"cognatepriming10"	"1"	"cognate"	15	12	12	"Fixation"	3.2188758248682	25	1	3.13549421592915	1.5707963267949	1500	0.213280851940607	-0.0226416706425863	-0.243417399401899	-0.248147658467311	-0.0334774046809052	0.21378865419753	0.284528359098898
"cognatepriming10"	"1"	"cognate"	16	12	12	"Fixation"	3.2188758248682	25	1	3.13549421592915	1.5707963267949	1600	0.252059188657081	0.0679250119277589	-0.170256696798731	-0.293094369984136	-0.218766783529768	0.000856868353496839	0.224173858683982
"cognatepriming10"	"1"	"cognate"	17	12	12	"Fixation"	3.2188758248682	25	1	3.13549421592915	1.5707963267949	1700	0.290837525373556	0.173586141593162	-0.0383867884028969	-0.234559117776177	-0.322600445106908	-0.2670573035066	-0.0977168101955818
"cognatepriming10"	"1"	"cognate"	18	12	12	"Fixation"	3.2188758248682	25	1	3.13549421592915	1.5707963267949	1800	0.32961586209003	0.294341718353622	0.161224511292167	-0.0213235561614707	-0.200864428085433	-0.335035526217372	-0.40172466413739
"cognatepriming10"	"1"	"cognate"	19	12	12	"Fixation"	3.2188758248682	25	1	3.13549421592915	1.5707963267949	1900	0.368394198806504	0.43019174220914	0.437609387793024	0.405147567067942	0.346947648511203	0.276768478179568	0.206291043746227
"cognatepriming10"	"11"	"unrelated"	0	0	12	"Fixation"	-3.2188758248682	0.04	0	-3.13549421592915	0	0	-0.368394198806504	0.43019174220914	-0.437609387793024	0.405147567067942	-0.346947648511203	0.276768478179568	-0.206291043746227
"cognatepriming10"	"11"	"unrelated"	1	0	12	"Fixation"	-3.2188758248682	0.04	0	-3.13549421592915	0	100	-0.32961586209003	0.294341718353622	-0.161224511292167	-0.0213235561614706	0.200864428085433	-0.335035526217372	0.40172466413739
"cognatepriming10"	"11"	"unrelated"	2	0	12	"Fixation"	-3.2188758248682	0.04	0	-3.13549421592915	0	200	-0.290837525373556	0.173586141593162	0.0383867884028968	-0.234559117776177	0.322600445106909	-0.267057303506601	0.097716810195582
"cognatepriming10"	"11"	"unrelated"	3	0	12	"Fixation"	-3.2188758248682	0.04	0	-3.13549421592915	0	300	-0.252059188657081	0.0679250119277589	0.170256696798731	-0.293094369984136	0.218766783529768	0.000856868353497137	-0.224173858683983
"cognatepriming10"	"11"	"unrelated"	4	0	12	"Fixation"	-3.2188758248682	0.04	0	-3.13549421592915	0	400	-0.213280851940607	-0.0226416706425863	0.243417399401899	-0.248147658467311	0.0334774046809058	0.213788654197531	-0.284528359098899
"cognatepriming10"	"11"	"unrelated"	5	0	12	"Fixation"	-3.2188758248682	0.04	0	-3.13549421592915	0	500	-0.174502515224133	-0.098113906117874	0.266901081718965	-0.14362042238167	-0.138027160475819	0.275768798433821	-0.123583024659114
"cognatepriming10"	"11"	"unrelated"	6	12	12	"Fixation"	3.2188758248682	25	1	3.13549421592915	1.5707963267949	600	-0.135724178507659	-0.158491694498104	0.249739929256493	-0.0160971943571889	-0.241860822052959	0.193223813713599	0.10250684991105
"cognatepriming10"	"11"	"unrelated"	7	12	12	"Fixation"	3.2188758248682	25	1	3.13549421592915	1.5707963267949	700	-0.0969458417911852	-0.203775035783277	0.200966127521048	0.105154399502154	-0.257972941952861	0.0278482214886553	0.248124057261329
"cognatepriming10"	"11"	"unrelated"	8	12	12	"Fixation"	3.2188758248682	25	1	3.13549421592915	1.5707963267949	800	-0.0581675050747111	-0.233963929973392	0.129611862019193	0.198183639618374	-0.19262934458104	-0.141097655542524	0.24141800165967
"cognatepriming10"	"11"	"unrelated"	9	12	12	"Fixation"	3.2188758248682	25	1	3.13549421592915	1.5707963267949	900	-0.019389168358237	-0.249058377068449	0.0447093182574916	0.248356712939482	-0.0708933275595647	-0.245064349100175	0.0983554821576423
"cognatepriming10"	"11"	"unrelated"	10	12	12	"Fixation"	3.2188758248682	25	1	3.13549421592915	1.5707963267949	1000	0.019389168358237	-0.249058377068449	-0.0447093182574916	0.248356712939482	0.0708933275595645	-0.245064349100174	-0.0983554821576435
"cognatepriming10"	"11"	"unrelated"	11	9	12	"Fixation"	0.998528830111127	2.71428571428571	0.75	1.09861228866811	1.0471975511966	1100	0.0581675050747111	-0.233963929973392	-0.129611862019193	0.198183639618374	0.192629344581039	-0.141097655542524	-0.241418001659671
"cognatepriming10"	"11"	"unrelated"	12	12	12	"Fixation"	3.2188758248682	25	1	3.13549421592915	1.5707963267949	1200	0.0969458417911852	-0.203775035783277	-0.200966127521048	0.105154399502154	0.25797294195286	0.0278482214886568	-0.248124057261327
"cognatepriming10"	"11"	"unrelated"	13	12	12	"Fixation"	3.2188758248682	25	1	3.13549421592915	1.5707963267949	1300	0.135724178507659	-0.158491694498104	-0.249739929256493	-0.0160971943571885	0.24186082205296	0.193223813713598	-0.102506849911051
"cognatepriming10"	"11"	"unrelated"	14	12	12	"Fixation"	3.2188758248682	25	1	3.13549421592915	1.5707963267949	1400	0.174502515224133	-0.098113906117874	-0.266901081718965	-0.14362042238167	0.13802716047582	0.275768798433821	0.123583024659117
"cognatepriming10"	"11"	"unrelated"	15	12	12	"Fixation"	3.2188758248682	25	1	3.13549421592915	1.5707963267949	1500	0.213280851940607	-0.0226416706425863	-0.243417399401899	-0.248147658467311	-0.0334774046809052	0.21378865419753	0.284528359098898
"cognatepriming10"	"11"	"unrelated"	16	12	12	"Fixation"	3.2188758248682	25	1	3.13549421592915	1.5707963267949	1600	0.252059188657081	0.0679250119277589	-0.170256696798731	-0.293094369984136	-0.218766783529768	0.000856868353496839	0.224173858683982
"cognatepriming10"	"11"	"unrelated"	17	12	12	"Fixation"	3.2188758248682	25	1	3.13549421592915	1.5707963267949	1700	0.290837525373556	0.173586141593162	-0.0383867884028969	-0.234559117776177	-0.322600445106908	-0.2670573035066	-0.0977168101955818
"cognatepriming10"	"11"	"unrelated"	18	8	12	"Fixation"	0.635988766719997	1.88888888888889	0.666666666666667	0.693147180559945	0.955316618124509	1800	0.32961586209003	0.294341718353622	0.161224511292167	-0.0213235561614707	-0.200864428085433	-0.335035526217372	-0.40172466413739
"cognatepriming10"	"11"	"unrelated"	19	12	12	"Fixation"	3.2188758248682	25	1	3.13549421592915	1.5707963267949	1900	0.368394198806504	0.43019174220914	0.437609387793024	0.405147567067942	0.346947648511203	0.276768478179568	0.206291043746227
"cognatepriming10"	"12"	"cognate"	0	0	12	"Fixation"	-3.2188758248682	0.04	0	-3.13549421592915	0	0	-0.368394198806504	0.43019174220914	-0.437609387793024	0.405147567067942	-0.346947648511203	0.276768478179568	-0.206291043746227
"cognatepriming10"	"12"	"cognate"	1	0	12	"Fixation"	-3.2188758248682	0.04	0	-3.13549421592915	0	100	-0.32961586209003	0.294341718353622	-0.161224511292167	-0.0213235561614706	0.200864428085433	-0.335035526217372	0.40172466413739
"cognatepriming10"	"12"	"cognate"	2	2	12	"Fixation"	-1.43508452528932	0.238095238095238	0.166666666666667	-1.6094379124341	0.420534335283965	200	-0.290837525373556	0.173586141593162	0.0383867884028968	-0.234559117776177	0.322600445106909	-0.267057303506601	0.097716810195582
"cognatepriming10"	"12"	"cognate"	3	12	12	"Fixation"	3.2188758248682	25	1	3.13549421592915	1.5707963267949	300	-0.252059188657081	0.0679250119277589	0.170256696798731	-0.293094369984136	0.218766783529768	0.000856868353497137	-0.224173858683983
"cognatepriming10"	"12"	"cognate"	4	12	12	"Fixation"	3.2188758248682	25	1	3.13549421592915	1.5707963267949	400	-0.213280851940607	-0.0226416706425863	0.243417399401899	-0.248147658467311	0.0334774046809058	0.213788654197531	-0.284528359098899
"cognatepriming10"	"12"	"cognate"	5	9	12	"Fixation"	0.998528830111127	2.71428571428571	0.75	1.09861228866811	1.0471975511966	500	-0.174502515224133	-0.098113906117874	0.266901081718965	-0.14362042238167	-0.138027160475819	0.275768798433821	-0.123583024659114
"cognatepriming10"	"12"	"cognate"	6	12	12	"Fixation"	3.2188758248682	25	1	3.13549421592915	1.5707963267949	600	-0.135724178507659	-0.158491694498104	0.249739929256493	-0.0160971943571889	-0.241860822052959	0.193223813713599	0.10250684991105
"cognatepriming10"	"12"	"cognate"	7	12	12	"Fixation"	3.2188758248682	25	1	3.13549421592915	1.5707963267949	700	-0.0969458417911852	-0.203775035783277	0.200966127521048	0.105154399502154	-0.257972941952861	0.0278482214886553	0.248124057261329
"cognatepriming10"	"12"	"cognate"	8	7	12	"Fixation"	0.310154928303839	1.36363636363636	0.583333333333333	0.336472236621213	0.869122203007293	800	-0.0581675050747111	-0.233963929973392	0.129611862019193	0.198183639618374	-0.19262934458104	-0.141097655542524	0.24141800165967
"cognatepriming10"	"12"	"cognate"	9	12	12	"Fixation"	3.2188758248682	25	1	3.13549421592915	1.5707963267949	900	-0.019389168358237	-0.249058377068449	0.0447093182574916	0.248356712939482	-0.0708933275595647	-0.245064349100175	0.0983554821576423
"cognatepriming10"	"12"	"cognate"	10	12	12	"Fixation"	3.2188758248682	25	1	3.13549421592915	1.5707963267949	1000	0.019389168358237	-0.249058377068449	-0.0447093182574916	0.248356712939482	0.0708933275595645	-0.245064349100174	-0.0983554821576435
"cognatepriming10"	"12"	"cognate"	11	12	12	"Fixation"	3.2188758248682	25	1	3.13549421592915	1.5707963267949	1100	0.0581675050747111	-0.233963929973392	-0.129611862019193	0.198183639618374	0.192629344581039	-0.141097655542524	-0.241418001659671
"cognatepriming10"	"12"	"cognate"	12	9	12	"Fixation"	0.998528830111127	2.71428571428571	0.75	1.09861228866811	1.0471975511966	1200	0.0969458417911852	-0.203775035783277	-0.200966127521048	0.105154399502154	0.25797294195286	0.0278482214886568	-0.248124057261327
"cognatepriming10"	"12"	"cognate"	13	12	12	"Fixation"	3.2188758248682	25	1	3.13549421592915	1.5707963267949	1300	0.135724178507659	-0.158491694498104	-0.249739929256493	-0.0160971943571885	0.24186082205296	0.193223813713598	-0.102506849911051
"cognatepriming10"	"12"	"cognate"	14	12	12	"Fixation"	3.2188758248682	25	1	3.13549421592915	1.5707963267949	1400	0.174502515224133	-0.098113906117874	-0.266901081718965	-0.14362042238167	0.13802716047582	0.275768798433821	0.123583024659117
"cognatepriming10"	"12"	"cognate"	15	12	12	"Fixation"	3.2188758248682	25	1	3.13549421592915	1.5707963267949	1500	0.213280851940607	-0.0226416706425863	-0.243417399401899	-0.248147658467311	-0.0334774046809052	0.21378865419753	0.284528359098898
"cognatepriming10"	"12"	"cognate"	16	7	12	"Fixation"	0.310154928303839	1.36363636363636	0.583333333333333	0.336472236621213	0.869122203007293	1600	0.252059188657081	0.0679250119277589	-0.170256696798731	-0.293094369984136	-0.218766783529768	0.000856868353496839	0.224173858683982
"cognatepriming10"	"12"	"cognate"	17	9	9	"Fixation"	2.94443897916644	19	1	3.13549421592915	1.5707963267949	1700	0.290837525373556	0.173586141593162	-0.0383867884028969	-0.234559117776177	-0.322600445106908	-0.2670573035066	-0.0977168101955818
"cognatepriming10"	"12"	"cognate"	18	11	12	"Fixation"	2.03688192726104	7.66666666666667	0.916666666666667	2.39789527279837	1.27795355506632	1800	0.32961586209003	0.294341718353622	0.161224511292167	-0.0213235561614707	-0.200864428085433	-0.335035526217372	-0.40172466413739
"cognatepriming10"	"12"	"cognate"	19	11	12	"Fixation"	2.03688192726104	7.66666666666667	0.916666666666667	2.39789527279837	1.27795355506632	1900	0.368394198806504	0.43019174220914	0.437609387793024	0.405147567067942	0.346947648511203	0.276768478179568	0.206291043746227
"cognatepriming10"	"13"	"noncognate"	0	0	12	"Fixation"	-3.2188758248682	0.04	0	-3.13549421592915	0	0	-0.368394198806504	0.43019174220914	-0.437609387793024	0.405147567067942	-0.346947648511203	0.276768478179568	-0.206291043746227
"cognatepriming10"	"13"	"noncognate"	1	0	12	"Fixation"	-3.2188758248682	0.04	0	-3.13549421592915	0	100	-0.32961586209003	0.294341718353622	-0.161224511292167	-0.0213235561614706	0.200864428085433	-0.335035526217372	0.40172466413739
"cognatepriming10"	"13"	"noncognate"	2	0	12	"Fixation"	-3.2188758248682	0.04	0	-3.13549421592915	0	200	-0.290837525373556	0.173586141593162	0.0383867884028968	-0.234559117776177	0.322600445106909	-0.267057303506601	0.097716810195582
"cognatepriming10"	"13"	"noncognate"	3	0	12	"Fixation"	-3.2188758248682	0.04	0	-3.13549421592915	0	300	-0.252059188657081	0.0679250119277589	0.170256696798731	-0.293094369984136	0.218766783529768	0.000856868353497137	-0.224173858683983
"cognatepriming10"	"13"	"noncognate"	4	8	12	"Fixation"	0.635988766719997	1.88888888888889	0.666666666666667	0.693147180559945	0.955316618124509	400	-0.213280851940607	-0.0226416706425863	0.243417399401899	-0.248147658467311	0.0334774046809058	0.213788654197531	-0.284528359098899
"cognatepriming10"	"13"	"noncognate"	5	12	12	"Fixation"	3.2188758248682	25	1	3.13549421592915	1.5707963267949	500	-0.174502515224133	-0.098113906117874	0.266901081718965	-0.14362042238167	-0.138027160475819	0.275768798433821	-0.123583024659114
"cognatepriming10"	"13"	"noncognate"	6	10	12	"Fixation"	1.43508452528932	4.2	0.833333333333333	1.6094379124341	1.15026199151093	600	-0.135724178507659	-0.158491694498104	0.249739929256493	-0.0160971943571889	-0.241860822052959	0.193223813713599	0.10250684991105
"cognatepriming10"	"13"	"noncognate"	7	12	12	"Fixation"	3.2188758248682	25	1	3.13549421592915	1.5707963267949	700	-0.0969458417911852	-0.203775035783277	0.200966127521048	0.105154399502154	-0.257972941952861	0.0278482214886553	0.248124057261329
"cognatepriming10"	"13"	"noncognate"	8	11	12	"Fixation"	2.03688192726104	7.66666666666667	0.916666666666667	2.39789527279837	1.27795355506632	800	-0.0581675050747111	-0.233963929973392	0.129611862019193	0.198183639618374	-0.19262934458104	-0.141097655542524	0.24141800165967
"cognatepriming10"	"13"	"noncognate"	9	8	12	"Fixation"	0.635988766719997	1.88888888888889	0.666666666666667	0.693147180559945	0.955316618124509	900	-0.019389168358237	-0.249058377068449	0.0447093182574916	0.248356712939482	-0.0708933275595647	-0.245064349100175	0.0983554821576423
"cognatepriming10"	"13"	"noncognate"	10	12	12	"Fixation"	3.2188758248682	25	1	3.13549421592915	1.5707963267949	1000	0.019389168358237	-0.249058377068449	-0.0447093182574916	0.248356712939482	0.0708933275595645	-0.245064349100174	-0.0983554821576435
"cognatepriming10"	"13"	"noncognate"	11	7	12	"Fixation"	0.310154928303839	1.36363636363636	0.583333333333333	0.336472236621213	0.869122203007293	1100	0.0581675050747111	-0.233963929973392	-0.129611862019193	0.198183639618374	0.192629344581039	-0.141097655542524	-0.241418001659671
"cognatepriming10"	"13"	"noncognate"	12	12	12	"Fixation"	3.2188758248682	25	1	3.13549421592915	1.5707963267949	1200	0.0969458417911852	-0.203775035783277	-0.200966127521048	0.105154399502154	0.25797294195286	0.0278482214886568	-0.248124057261327
"cognatepriming10"	"13"	"noncognate"	13	9	9	"Fixation"	2.94443897916644	19	1	3.13549421592915	1.5707963267949	1300	0.135724178507659	-0.158491694498104	-0.249739929256493	-0.0160971943571885	0.24186082205296	0.193223813713598	-0.102506849911051
"cognatepriming10"	"13"	"noncognate"	14	0	5	"Fixation"	-2.39789527279837	0.0909090909090909	0	-3.13549421592915	0	1400	0.174502515224133	-0.098113906117874	-0.266901081718965	-0.14362042238167	0.13802716047582	0.275768798433821	0.123583024659117
"cognatepriming10"	"13"	"noncognate"	15	12	12	"Fixation"	3.2188758248682	25	1	3.13549421592915	1.5707963267949	1500	0.213280851940607	-0.0226416706425863	-0.243417399401899	-0.248147658467311	-0.0334774046809052	0.21378865419753	0.284528359098898
"cognatepriming10"	"13"	"noncognate"	16	2	12	"Fixation"	-1.43508452528932	0.238095238095238	0.166666666666667	-1.6094379124341	0.420534335283965	1600	0.252059188657081	0.0679250119277589	-0.170256696798731	-0.293094369984136	-0.218766783529768	0.000856868353496839	0.224173858683982
"cognatepriming10"	"13"	"noncognate"	17	0	12	"Fixation"	-3.2188758248682	0.04	0	-3.13549421592915	0	1700	0.290837525373556	0.173586141593162	-0.0383867884028969	-0.234559117776177	-0.322600445106908	-0.2670573035066	-0.0977168101955818
"cognatepriming10"	"13"	"noncognate"	18	0	12	"Fixation"	-3.2188758248682	0.04	0	-3.13549421592915	0	1800	0.32961586209003	0.294341718353622	0.161224511292167	-0.0213235561614707	-0.200864428085433	-0.335035526217372	-0.40172466413739
"cognatepriming10"	"13"	"noncognate"	19	0	12	"Fixation"	-3.2188758248682	0.04	0	-3.13549421592915	0	1900	0.368394198806504	0.43019174220914	0.437609387793024	0.405147567067942	0.346947648511203	0.276768478179568	0.206291043746227
"cognatepriming10"	"15"	"unrelated"	0	0	12	"Fixation"	-3.2188758248682	0.04	0	-3.13549421592915	0	0	-0.368394198806504	0.43019174220914	-0.437609387793024	0.405147567067942	-0.346947648511203	0.276768478179568	-0.206291043746227
"cognatepriming10"	"15"	"unrelated"	1	0	12	"Fixation"	-3.2188758248682	0.04	0	-3.13549421592915	0	100	-0.32961586209003	0.294341718353622	-0.161224511292167	-0.0213235561614706	0.200864428085433	-0.335035526217372	0.40172466413739
"cognatepriming10"	"15"	"unrelated"	2	0	12	"Fixation"	-3.2188758248682	0.04	0	-3.13549421592915	0	200	-0.290837525373556	0.173586141593162	0.0383867884028968	-0.234559117776177	0.322600445106909	-0.267057303506601	0.097716810195582
"cognatepriming10"	"15"	"unrelated"	3	0	12	"Fixation"	-3.2188758248682	0.04	0	-3.13549421592915	0	300	-0.252059188657081	0.0679250119277589	0.170256696798731	-0.293094369984136	0.218766783529768	0.000856868353497137	-0.224173858683983
"cognatepriming10"	"15"	"unrelated"	4	7	12	"Fixation"	0.310154928303839	1.36363636363636	0.583333333333333	0.336472236621213	0.869122203007293	400	-0.213280851940607	-0.0226416706425863	0.243417399401899	-0.248147658467311	0.0334774046809058	0.213788654197531	-0.284528359098899
"cognatepriming10"	"15"	"unrelated"	5	12	12	"Fixation"	3.2188758248682	25	1	3.13549421592915	1.5707963267949	500	-0.174502515224133	-0.098113906117874	0.266901081718965	-0.14362042238167	-0.138027160475819	0.275768798433821	-0.123583024659114
"cognatepriming10"	"15"	"unrelated"	6	8	12	"Fixation"	0.635988766719997	1.88888888888889	0.666666666666667	0.693147180559945	0.955316618124509	600	-0.135724178507659	-0.158491694498104	0.249739929256493	-0.0160971943571889	-0.241860822052959	0.193223813713599	0.10250684991105
"cognatepriming10"	"15"	"unrelated"	7	12	12	"Fixation"	3.2188758248682	25	1	3.13549421592915	1.5707963267949	700	-0.0969458417911852	-0.203775035783277	0.200966127521048	0.105154399502154	-0.257972941952861	0.0278482214886553	0.248124057261329
"cognatepriming10"	"15"	"unrelated"	8	12	12	"Fixation"	3.2188758248682	25	1	3.13549421592915	1.5707963267949	800	-0.0581675050747111	-0.233963929973392	0.129611862019193	0.198183639618374	-0.19262934458104	-0.141097655542524	0.24141800165967
"cognatepriming10"	"15"	"unrelated"	9	10	12	"Fixation"	1.43508452528932	4.2	0.833333333333333	1.6094379124341	1.15026199151093	900	-0.019389168358237	-0.249058377068449	0.0447093182574916	0.248356712939482	-0.0708933275595647	-0.245064349100175	0.0983554821576423
"cognatepriming10"	"15"	"unrelated"	10	12	12	"Fixation"	3.2188758248682	25	1	3.13549421592915	1.5707963267949	1000	0.019389168358237	-0.249058377068449	-0.0447093182574916	0.248356712939482	0.0708933275595645	-0.245064349100174	-0.0983554821576435
"cognatepriming10"	"15"	"unrelated"	11	12	12	"Fixation"	3.2188758248682	25	1	3.13549421592915	1.5707963267949	1100	0.0581675050747111	-0.233963929973392	-0.129611862019193	0.198183639618374	0.192629344581039	-0.141097655542524	-0.241418001659671
"cognatepriming10"	"15"	"unrelated"	12	10	12	"Fixation"	1.43508452528932	4.2	0.833333333333333	1.6094379124341	1.15026199151093	1200	0.0969458417911852	-0.203775035783277	-0.200966127521048	0.105154399502154	0.25797294195286	0.0278482214886568	-0.248124057261327
"cognatepriming10"	"15"	"unrelated"	13	12	12	"Fixation"	3.2188758248682	25	1	3.13549421592915	1.5707963267949	1300	0.135724178507659	-0.158491694498104	-0.249739929256493	-0.0160971943571885	0.24186082205296	0.193223813713598	-0.102506849911051
"cognatepriming10"	"15"	"unrelated"	14	12	12	"Fixation"	3.2188758248682	25	1	3.13549421592915	1.5707963267949	1400	0.174502515224133	-0.098113906117874	-0.266901081718965	-0.14362042238167	0.13802716047582	0.275768798433821	0.123583024659117
"cognatepriming10"	"15"	"unrelated"	15	8	12	"Fixation"	0.635988766719997	1.88888888888889	0.666666666666667	0.693147180559945	0.955316618124509	1500	0.213280851940607	-0.0226416706425863	-0.243417399401899	-0.248147658467311	-0.0334774046809052	0.21378865419753	0.284528359098898
"cognatepriming10"	"15"	"unrelated"	16	12	12	"Fixation"	3.2188758248682	25	1	3.13549421592915	1.5707963267949	1600	0.252059188657081	0.0679250119277589	-0.170256696798731	-0.293094369984136	-0.218766783529768	0.000856868353496839	0.224173858683982
"cognatepriming10"	"15"	"unrelated"	17	12	12	"Fixation"	3.2188758248682	25	1	3.13549421592915	1.5707963267949	1700	0.290837525373556	0.173586141593162	-0.0383867884028969	-0.234559117776177	-0.322600445106908	-0.2670573035066	-0.0977168101955818
"cognatepriming10"	"15"	"unrelated"	18	10	12	"Fixation"	1.43508452528932	4.2	0.833333333333333	1.6094379124341	1.15026199151093	1800	0.32961586209003	0.294341718353622	0.161224511292167	-0.0213235561614707	-0.200864428085433	-0.335035526217372	-0.40172466413739
"cognatepriming10"	"15"	"unrelated"	19	12	12	"Fixation"	3.2188758248682	25	1	3.13549421592915	1.5707963267949	1900	0.368394198806504	0.43019174220914	0.437609387793024	0.405147567067942	0.346947648511203	0.276768478179568	0.206291043746227
"cognatepriming10"	"16"	"cognate"	0	0	12	"Fixation"	-3.2188758248682	0.04	0	-3.13549421592915	0	0	-0.368394198806504	0.43019174220914	-0.437609387793024	0.405147567067942	-0.346947648511203	0.276768478179568	-0.206291043746227
"cognatepriming10"	"16"	"cognate"	1	0	12	"Fixation"	-3.2188758248682	0.04	0	-3.13549421592915	0	100	-0.32961586209003	0.294341718353622	-0.161224511292167	-0.0213235561614706	0.200864428085433	-0.335035526217372	0.40172466413739
"cognatepriming10"	"16"	"cognate"	2	0	12	"Fixation"	-3.2188758248682	0.04	0	-3.13549421592915	0	200	-0.290837525373556	0.173586141593162	0.0383867884028968	-0.234559117776177	0.322600445106909	-0.267057303506601	0.097716810195582
"cognatepriming10"	"16"	"cognate"	3	0	12	"Fixation"	-3.2188758248682	0.04	0	-3.13549421592915	0	300	-0.252059188657081	0.0679250119277589	0.170256696798731	-0.293094369984136	0.218766783529768	0.000856868353497137	-0.224173858683983
"cognatepriming10"	"16"	"cognate"	4	11	12	"Fixation"	2.03688192726104	7.66666666666667	0.916666666666667	2.39789527279837	1.27795355506632	400	-0.213280851940607	-0.0226416706425863	0.243417399401899	-0.248147658467311	0.0334774046809058	0.213788654197531	-0.284528359098899
"cognatepriming10"	"16"	"cognate"	5	11	12	"Fixation"	2.03688192726104	7.66666666666667	0.916666666666667	2.39789527279837	1.27795355506632	500	-0.174502515224133	-0.098113906117874	0.266901081718965	-0.14362042238167	-0.138027160475819	0.275768798433821	-0.123583024659114
"cognatepriming10"	"16"	"cognate"	6	9	12	"Fixation"	0.998528830111127	2.71428571428571	0.75	1.09861228866811	1.0471975511966	600	-0.135724178507659	-0.158491694498104	0.249739929256493	-0.0160971943571889	-0.241860822052959	0.193223813713599	0.10250684991105
"cognatepriming10"	"16"	"cognate"	7	12	12	"Fixation"	3.2188758248682	25	1	3.13549421592915	1.5707963267949	700	-0.0969458417911852	-0.203775035783277	0.200966127521048	0.105154399502154	-0.257972941952861	0.0278482214886553	0.248124057261329
