"participant","age_group","lp","prime","target","trial_num","trial_type","time_bin","ot1","ot2","ot3","prop","weights","elog","logit_adjusted"
"210093","21 months","Monolingual","book","fork","18","Unrelated",0,-0.40674460840998,0.463099108521843,-0.453244808633422,0,0.04,-3.2188758248682,-3.2188758248682
"210093","21 months","Monolingual","book","fork","18","Unrelated",1,-0.352511993955316,0.277859465113106,-0.0906489617266839,0,0.04,-3.2188758248682,-3.2188758248682
"210093","21 months","Monolingual","book","fork","18","Unrelated",2,-0.298279379500652,0.119082627905617,0.142448368427647,0,0.04,-3.2188758248682,-3.2188758248682
"210093","21 months","Monolingual","book","fork","18","Unrelated",3,-0.244046765045988,-0.0132314031006241,0.265970030560712,0,0.111111111111111,-2.19722457733622,-3.2188758248682
"210093","21 months","Monolingual","book","fork","18","Unrelated",4,-0.189814150591324,-0.119082627905617,0.299838873403649,0.666666666666667,1.66666666666667,0.510825623765991,0.693147180559945
"210093","21 months","Monolingual","book","fork","18","Unrelated",5,-0.13558153613666,-0.198471046509361,0.263977745687598,0.75,2.71428571428571,0.998528830111127,1.09861228866811
"210093","21 months","Monolingual","book","fork","18","Unrelated",6,-0.0813489216819961,-0.251396658911857,0.178309496143698,0.916666666666667,7.66666666666667,2.03688192726104,2.39789527279837
"210093","21 months","Monolingual","book","fork","18","Unrelated",7,-0.027116307227332,-0.277859465113106,0.0627569735030892,1,25,3.2188758248682,3.2188758248682
"210093","21 months","Monolingual","book","fork","18","Unrelated",8,0.027116307227332,-0.277859465113106,-0.0627569735030892,1,25,3.2188758248682,3.2188758248682
"210093","21 months","Monolingual","book","fork","18","Unrelated",9,0.0813489216819961,-0.251396658911857,-0.178309496143698,1,25,3.2188758248682,3.2188758248682
"210093","21 months","Monolingual","book","fork","18","Unrelated",10,0.13558153613666,-0.198471046509361,-0.263977745687598,1,25,3.2188758248682,3.2188758248682
"210093","21 months","Monolingual","book","fork","18","Unrelated",11,0.189814150591324,-0.119082627905617,-0.299838873403649,1,25,3.2188758248682,3.2188758248682
"210093","21 months","Monolingual","book","fork","18","Unrelated",12,0.244046765045988,-0.0132314031006241,-0.265970030560712,1,25,3.2188758248682,3.2188758248682
"210093","21 months","Monolingual","book","fork","18","Unrelated",13,0.298279379500652,0.119082627905617,-0.142448368427647,1,25,3.2188758248682,3.2188758248682
"210093","21 months","Monolingual","book","fork","18","Unrelated",14,0.352511993955316,0.277859465113106,0.0906489617266845,1,25,3.2188758248682,3.2188758248682
"210093","21 months","Monolingual","book","fork","18","Unrelated",15,0.40674460840998,0.463099108521843,0.453244808633422,1,13,2.56494935746154,3.2188758248682
"210093","21 months","Monolingual","bottle","frog","14","Unrelated",0,-0.40674460840998,0.463099108521843,-0.453244808633422,1,27,3.29583686600433,3.2188758248682
"210093","21 months","Monolingual","bottle","frog","14","Unrelated",1,-0.352511993955316,0.277859465113106,-0.0906489617266839,1,23,3.13549421592915,3.2188758248682
"210093","21 months","Monolingual","bottle","frog","14","Unrelated",2,-0.298279379500652,0.119082627905617,0.142448368427647,1,27,3.29583686600433,3.2188758248682
"210093","21 months","Monolingual","bottle","frog","14","Unrelated",3,-0.244046765045988,-0.0132314031006241,0.265970030560712,1,25,3.2188758248682,3.2188758248682
"210093","21 months","Monolingual","bottle","frog","14","Unrelated",4,-0.189814150591324,-0.119082627905617,0.299838873403649,1,25,3.2188758248682,3.2188758248682
"210093","21 months","Monolingual","bottle","frog","14","Unrelated",5,-0.13558153613666,-0.198471046509361,0.263977745687598,0.666666666666667,1.88888888888889,0.635988766719997,0.693147180559945
"210093","21 months","Monolingual","bottle","frog","14","Unrelated",6,-0.0813489216819961,-0.251396658911857,0.178309496143698,0,0.04,-3.2188758248682,-3.2188758248682
"210093","21 months","Monolingual","bottle","frog","14","Unrelated",7,-0.027116307227332,-0.277859465113106,0.0627569735030892,0,0.04,-3.2188758248682,-3.2188758248682
"210093","21 months","Monolingual","bottle","frog","14","Unrelated",8,0.027116307227332,-0.277859465113106,-0.0627569735030892,0,0.04,-3.2188758248682,-3.2188758248682
"210093","21 months","Monolingual","bottle","frog","14","Unrelated",9,0.0813489216819961,-0.251396658911857,-0.178309496143698,0,0.04,-3.2188758248682,-3.2188758248682
"210093","21 months","Monolingual","bottle","frog","14","Unrelated",10,0.13558153613666,-0.198471046509361,-0.263977745687598,0,0.04,-3.2188758248682,-3.2188758248682
"210093","21 months","Monolingual","bottle","frog","14","Unrelated",11,0.189814150591324,-0.119082627905617,-0.299838873403649,0.25,0.368421052631579,-0.998528830111127,-1.09861228866811
"210093","21 months","Monolingual","bottle","frog","14","Unrelated",12,0.244046765045988,-0.0132314031006241,-0.265970030560712,1,25,3.2188758248682,3.2188758248682
"210093","21 months","Monolingual","bottle","frog","14","Unrelated",13,0.298279379500652,0.119082627905617,-0.142448368427647,1,25,3.2188758248682,3.2188758248682
"210093","21 months","Monolingual","bottle","frog","14","Unrelated",14,0.352511993955316,0.277859465113106,0.0906489617266845,1,25,3.2188758248682,3.2188758248682
"210093","21 months","Monolingual","bottle","frog","14","Unrelated",15,0.40674460840998,0.463099108521843,0.453244808633422,1,13,2.56494935746154,3.2188758248682
"210093","21 months","Monolingual","brush","bread","20","Non-cognate",0,-0.40674460840998,0.463099108521843,-0.453244808633422,0,0.04,-3.2188758248682,-3.2188758248682
"210093","21 months","Monolingual","brush","bread","20","Non-cognate",1,-0.352511993955316,0.277859465113106,-0.0906489617266839,0,0.04,-3.2188758248682,-3.2188758248682
"210093","21 months","Monolingual","brush","bread","20","Non-cognate",2,-0.298279379500652,0.119082627905617,0.142448368427647,0,0.04,-3.2188758248682,-3.2188758248682
"210093","21 months","Monolingual","brush","bread","20","Non-cognate",3,-0.244046765045988,-0.0132314031006241,0.265970030560712,0.166666666666667,0.238095238095238,-1.43508452528932,-1.6094379124341
"210093","21 months","Monolingual","brush","bread","20","Non-cognate",4,-0.189814150591324,-0.119082627905617,0.299838873403649,1,25,3.2188758248682,3.2188758248682
"210093","21 months","Monolingual","brush","bread","20","Non-cognate",5,-0.13558153613666,-0.198471046509361,0.263977745687598,1,25,3.2188758248682,3.2188758248682
"210093","21 months","Monolingual","brush","bread","20","Non-cognate",6,-0.0813489216819961,-0.251396658911857,0.178309496143698,1,25,3.2188758248682,3.2188758248682
"210093","21 months","Monolingual","brush","bread","20","Non-cognate",7,-0.027116307227332,-0.277859465113106,0.0627569735030892,1,25,3.2188758248682,3.2188758248682
"210093","21 months","Monolingual","brush","bread","20","Non-cognate",8,0.027116307227332,-0.277859465113106,-0.0627569735030892,1,25,3.2188758248682,3.2188758248682
"210093","21 months","Monolingual","brush","bread","20","Non-cognate",9,0.0813489216819961,-0.251396658911857,-0.178309496143698,1,25,3.2188758248682,3.2188758248682
"210093","21 months","Monolingual","brush","bread","20","Non-cognate",10,0.13558153613666,-0.198471046509361,-0.263977745687598,1,25,3.2188758248682,3.2188758248682
"210093","21 months","Monolingual","brush","bread","20","Non-cognate",11,0.189814150591324,-0.119082627905617,-0.299838873403649,1,25,3.2188758248682,3.2188758248682
"210093","21 months","Monolingual","brush","bread","20","Non-cognate",12,0.244046765045988,-0.0132314031006241,-0.265970030560712,1,25,3.2188758248682,3.2188758248682
"210093","21 months","Monolingual","brush","bread","20","Non-cognate",13,0.298279379500652,0.119082627905617,-0.142448368427647,1,25,3.2188758248682,3.2188758248682
"210093","21 months","Monolingual","brush","bread","20","Non-cognate",14,0.352511993955316,0.277859465113106,0.0906489617266845,1,25,3.2188758248682,3.2188758248682
"210093","21 months","Monolingual","brush","bread","20","Non-cognate",15,0.40674460840998,0.463099108521843,0.453244808633422,1,13,2.56494935746154,3.2188758248682
"210093","21 months","Monolingual","butterfly","box","12","Non-cognate",0,-0.40674460840998,0.463099108521843,-0.453244808633422,0,0.04,-3.2188758248682,-3.2188758248682
"210093","21 months","Monolingual","butterfly","box","12","Non-cognate",1,-0.352511993955316,0.277859465113106,-0.0906489617266839,0,0.04,-3.2188758248682,-3.2188758248682
"210093","21 months","Monolingual","butterfly","box","12","Non-cognate",2,-0.298279379500652,0.119082627905617,0.142448368427647,0,0.04,-3.2188758248682,-3.2188758248682
"210093","21 months","Monolingual","butterfly","box","12","Non-cognate",3,-0.244046765045988,-0.0132314031006241,0.265970030560712,0,0.04,-3.2188758248682,-3.2188758248682
"210093","21 months","Monolingual","butterfly","box","12","Non-cognate",4,-0.189814150591324,-0.119082627905617,0.299838873403649,0,0.04,-3.2188758248682,-3.2188758248682
"210093","21 months","Monolingual","butterfly","box","12","Non-cognate",5,-0.13558153613666,-0.198471046509361,0.263977745687598,0,0.04,-3.2188758248682,-3.2188758248682
"210093","21 months","Monolingual","butterfly","box","12","Non-cognate",6,-0.0813489216819961,-0.251396658911857,0.178309496143698,0,0.04,-3.2188758248682,-3.2188758248682
"210093","21 months","Monolingual","butterfly","box","12","Non-cognate",7,-0.027116307227332,-0.277859465113106,0.0627569735030892,0,0.04,-3.2188758248682,-3.2188758248682
"210093","21 months","Monolingual","butterfly","box","12","Non-cognate",8,0.027116307227332,-0.277859465113106,-0.0627569735030892,0.25,0.368421052631579,-0.998528830111127,-1.09861228866811
"210093","21 months","Monolingual","butterfly","box","12","Non-cognate",9,0.0813489216819961,-0.251396658911857,-0.178309496143698,1,25,3.2188758248682,3.2188758248682
"210093","21 months","Monolingual","butterfly","box","12","Non-cognate",10,0.13558153613666,-0.198471046509361,-0.263977745687598,1,25,3.2188758248682,3.2188758248682
"210093","21 months","Monolingual","butterfly","box","12","Non-cognate",11,0.189814150591324,-0.119082627905617,-0.299838873403649,1,25,3.2188758248682,3.2188758248682
"210093","21 months","Monolingual","butterfly","box","12","Non-cognate",12,0.244046765045988,-0.0132314031006241,-0.265970030560712,1,25,3.2188758248682,3.2188758248682
"210093","21 months","Monolingual","butterfly","box","12","Non-cognate",13,0.298279379500652,0.119082627905617,-0.142448368427647,1,25,3.2188758248682,3.2188758248682
"210093","21 months","Monolingual","butterfly","box","12","Non-cognate",14,0.352511993955316,0.277859465113106,0.0906489617266845,1,25,3.2188758248682,3.2188758248682
"210093","21 months","Monolingual","butterfly","box","12","Non-cognate",15,0.40674460840998,0.463099108521843,0.453244808633422,1,13,2.56494935746154,3.2188758248682
"210093","21 months","Monolingual","chocolate","cheese","26","Cognate",0,-0.40674460840998,0.463099108521843,-0.453244808633422,0,0.04,-3.2188758248682,-3.2188758248682
"210093","21 months","Monolingual","chocolate","cheese","26","Cognate",1,-0.352511993955316,0.277859465113106,-0.0906489617266839,0,0.04,-3.2188758248682,-3.2188758248682
"210093","21 months","Monolingual","chocolate","cheese","26","Cognate",2,-0.298279379500652,0.119082627905617,0.142448368427647,0,0.04,-3.2188758248682,-3.2188758248682
"210093","21 months","Monolingual","chocolate","cheese","26","Cognate",3,-0.244046765045988,-0.0132314031006241,0.265970030560712,0,0.0476190476190476,-3.04452243772342,-3.2188758248682
"210093","21 months","Monolingual","chocolate","cheese","26","Cognate",4,-0.189814150591324,-0.119082627905617,0.299838873403649,0.727272727272727,2.42857142857143,0.887303195000903,0.980829253011726
"210093","21 months","Monolingual","chocolate","cheese","26","Cognate",5,-0.13558153613666,-0.198471046509361,0.263977745687598,1,25,3.2188758248682,3.2188758248682
"210093","21 months","Monolingual","chocolate","cheese","26","Cognate",6,-0.0813489216819961,-0.251396658911857,0.178309496143698,1,25,3.2188758248682,3.2188758248682
"210093","21 months","Monolingual","chocolate","cheese","26","Cognate",7,-0.027116307227332,-0.277859465113106,0.0627569735030892,1,25,3.2188758248682,3.2188758248682
"210093","21 months","Monolingual","chocolate","cheese","26","Cognate",8,0.027116307227332,-0.277859465113106,-0.0627569735030892,1,25,3.2188758248682,3.2188758248682
"210093","21 months","Monolingual","chocolate","cheese","26","Cognate",9,0.0813489216819961,-0.251396658911857,-0.178309496143698,1,25,3.2188758248682,3.2188758248682
"210093","21 months","Monolingual","chocolate","cheese","26","Cognate",10,0.13558153613666,-0.198471046509361,-0.263977745687598,1,25,3.2188758248682,3.2188758248682
"210093","21 months","Monolingual","chocolate","cheese","26","Cognate",11,0.189814150591324,-0.119082627905617,-0.299838873403649,1,25,3.2188758248682,3.2188758248682
"210093","21 months","Monolingual","chocolate","cheese","26","Cognate",12,0.244046765045988,-0.0132314031006241,-0.265970030560712,1,25,3.2188758248682,3.2188758248682
"210093","21 months","Monolingual","chocolate","cheese","26","Cognate",13,0.298279379500652,0.119082627905617,-0.142448368427647,0.583333333333333,1.36363636363636,0.310154928303839,0.336472236621213
"210093","21 months","Monolingual","chocolate","cheese","26","Cognate",14,0.352511993955316,0.277859465113106,0.0906489617266845,0,0.04,-3.2188758248682,-3.2188758248682
"210093","21 months","Monolingual","chocolate","cheese","26","Cognate",15,0.40674460840998,0.463099108521843,0.453244808633422,0,0.0769230769230769,-2.56494935746154,-3.2188758248682
"210093","21 months","Monolingual","flower","fish","5","Cognate",0,-0.40674460840998,0.463099108521843,-0.453244808633422,0,0.04,-3.2188758248682,-3.2188758248682
"210093","21 months","Monolingual","flower","fish","5","Cognate",1,-0.352511993955316,0.277859465113106,-0.0906489617266839,0,0.04,-3.2188758248682,-3.2188758248682
"210093","21 months","Monolingual","flower","fish","5","Cognate",2,-0.298279379500652,0.119082627905617,0.142448368427647,0,0.04,-3.2188758248682,-3.2188758248682
"210093","21 months","Monolingual","flower","fish","5","Cognate",3,-0.244046765045988,-0.0132314031006241,0.265970030560712,0,0.04,-3.2188758248682,-3.2188758248682
"210093","21 months","Monolingual","flower","fish","5","Cognate",4,-0.189814150591324,-0.119082627905617,0.299838873403649,0.916666666666667,7.66666666666667,2.03688192726104,2.39789527279837
"210093","21 months","Monolingual","flower","fish","5","Cognate",5,-0.13558153613666,-0.198471046509361,0.263977745687598,1,25,3.2188758248682,3.2188758248682
"210093","21 months","Monolingual","flower","fish","5","Cognate",6,-0.0813489216819961,-0.251396658911857,0.178309496143698,1,25,3.2188758248682,3.2188758248682
"210093","21 months","Monolingual","flower","fish","5","Cognate",7,-0.027116307227332,-0.277859465113106,0.0627569735030892,1,25,3.2188758248682,3.2188758248682
"210093","21 months","Monolingual","flower","fish","5","Cognate",8,0.027116307227332,-0.277859465113106,-0.0627569735030892,1,25,3.2188758248682,3.2188758248682
"210093","21 months","Monolingual","flower","fish","5","Cognate",9,0.0813489216819961,-0.251396658911857,-0.178309496143698,1,25,3.2188758248682,3.2188758248682
"210093","21 months","Monolingual","flower","fish","5","Cognate",10,0.13558153613666,-0.198471046509361,-0.263977745687598,1,25,3.2188758248682,3.2188758248682
"210093","21 months","Monolingual","flower","fish","5","Cognate",11,0.189814150591324,-0.119082627905617,-0.299838873403649,1,25,3.2188758248682,3.2188758248682
"210093","21 months","Monolingual","flower","fish","5","Cognate",12,0.244046765045988,-0.0132314031006241,-0.265970030560712,1,25,3.2188758248682,3.2188758248682
"210093","21 months","Monolingual","flower","fish","5","Cognate",13,0.298279379500652,0.119082627905617,-0.142448368427647,1,25,3.2188758248682,3.2188758248682
"210093","21 months","Monolingual","flower","fish","5","Cognate",14,0.352511993955316,0.277859465113106,0.0906489617266845,1,25,3.2188758248682,3.2188758248682
"210093","21 months","Monolingual","flower","fish","5","Cognate",15,0.40674460840998,0.463099108521843,0.453244808633422,1,13,2.56494935746154,3.2188758248682
"210093","21 months","Monolingual","hat","pen","3","Unrelated",0,-0.40674460840998,0.463099108521843,-0.453244808633422,0,0.04,-3.2188758248682,-3.2188758248682
"210093","21 months","Monolingual","hat","pen","3","Unrelated",1,-0.352511993955316,0.277859465113106,-0.0906489617266839,0,0.04,-3.2188758248682,-3.2188758248682
"210093","21 months","Monolingual","hat","pen","3","Unrelated",2,-0.298279379500652,0.119082627905617,0.142448368427647,0,0.04,-3.2188758248682,-3.2188758248682
"210093","21 months","Monolingual","hat","pen","3","Unrelated",3,-0.244046765045988,-0.0132314031006241,0.265970030560712,0,0.04,-3.2188758248682,-3.2188758248682
"210093","21 months","Monolingual","hat","pen","3","Unrelated",4,-0.189814150591324,-0.119082627905617,0.299838873403649,0,0.04,-3.2188758248682,-3.2188758248682
"210093","21 months","Monolingual","hat","pen","3","Unrelated",5,-0.13558153613666,-0.198471046509361,0.263977745687598,1,25,3.2188758248682,3.2188758248682
"210093","21 months","Monolingual","hat","pen","3","Unrelated",6,-0.0813489216819961,-0.251396658911857,0.178309496143698,1,25,3.2188758248682,3.2188758248682
"210093","21 months","Monolingual","hat","pen","3","Unrelated",7,-0.027116307227332,-0.277859465113106,0.0627569735030892,1,25,3.2188758248682,3.2188758248682
"210093","21 months","Monolingual","hat","pen","3","Unrelated",8,0.027116307227332,-0.277859465113106,-0.0627569735030892,1,25,3.2188758248682,3.2188758248682
"210093","21 months","Monolingual","hat","pen","3","Unrelated",9,0.0813489216819961,-0.251396658911857,-0.178309496143698,1,25,3.2188758248682,3.2188758248682
"210093","21 months","Monolingual","hat","pen","3","Unrelated",10,0.13558153613666,-0.198471046509361,-0.263977745687598,1,25,3.2188758248682,3.2188758248682
"210093","21 months","Monolingual","hat","pen","3","Unrelated",11,0.189814150591324,-0.119082627905617,-0.299838873403649,1,25,3.2188758248682,3.2188758248682
"210093","21 months","Monolingual","hat","pen","3","Unrelated",12,0.244046765045988,-0.0132314031006241,-0.265970030560712,1,25,3.2188758248682,3.2188758248682
"210093","21 months","Monolingual","hat","pen","3","Unrelated",13,0.298279379500652,0.119082627905617,-0.142448368427647,0.25,0.368421052631579,-0.998528830111127,-1.09861228866811
"210093","21 months","Monolingual","hat","pen","3","Unrelated",14,0.352511993955316,0.277859465113106,0.0906489617266845,0,0.04,-3.2188758248682,-3.2188758248682
"210093","21 months","Monolingual","hat","pen","3","Unrelated",15,0.40674460840998,0.463099108521843,0.453244808633422,0,0.0769230769230769,-2.56494935746154,-3.2188758248682
"210093","21 months","Monolingual","mask","mouth","6","Cognate",0,-0.40674460840998,0.463099108521843,-0.453244808633422,1,27,3.29583686600433,3.2188758248682
"210093","21 months","Monolingual","mask","mouth","6","Cognate",1,-0.352511993955316,0.277859465113106,-0.0906489617266839,1,23,3.13549421592915,3.2188758248682
"210093","21 months","Monolingual","mask","mouth","6","Cognate",2,-0.298279379500652,0.119082627905617,0.142448368427647,1,27,3.29583686600433,3.2188758248682
"210093","21 months","Monolingual","mask","mouth","6","Cognate",3,-0.244046765045988,-0.0132314031006241,0.265970030560712,1,25,3.2188758248682,3.2188758248682
"210093","21 months","Monolingual","mask","mouth","6","Cognate",4,-0.189814150591324,-0.119082627905617,0.299838873403649,0,0.04,-3.2188758248682,-3.2188758248682
"210093","21 months","Monolingual","mask","mouth","6","Cognate",5,-0.13558153613666,-0.198471046509361,0.263977745687598,0,0.04,-3.2188758248682,-3.2188758248682
"210093","21 months","Monolingual","mask","mouth","6","Cognate",6,-0.0813489216819961,-0.251396658911857,0.178309496143698,0,0.04,-3.2188758248682,-3.2188758248682
"210093","21 months","Monolingual","mask","mouth","6","Cognate",7,-0.027116307227332,-0.277859465113106,0.0627569735030892,0,0.04,-3.2188758248682,-3.2188758248682
"210093","21 months","Monolingual","mask","mouth","6","Cognate",8,0.027116307227332,-0.277859465113106,-0.0627569735030892,0,0.04,-3.2188758248682,-3.2188758248682
"210093","21 months","Monolingual","mask","mouth","6","Cognate",9,0.0813489216819961,-0.251396658911857,-0.178309496143698,0.0833333333333333,0.130434782608696,-2.03688192726104,-2.39789527279837
"210093","21 months","Monolingual","mask","mouth","6","Cognate",10,0.13558153613666,-0.198471046509361,-0.263977745687598,1,25,3.2188758248682,3.2188758248682
"210093","21 months","Monolingual","mask","mouth","6","Cognate",11,0.189814150591324,-0.119082627905617,-0.299838873403649,1,25,3.2188758248682,3.2188758248682
"210093","21 months","Monolingual","mask","mouth","6","Cognate",12,0.244046765045988,-0.0132314031006241,-0.265970030560712,0.166666666666667,0.238095238095238,-1.43508452528932,-1.6094379124341
"210093","21 months","Monolingual","mask","mouth","6","Cognate",13,0.298279379500652,0.119082627905617,-0.142448368427647,0,0.04,-3.2188758248682,-3.2188758248682
"210093","21 months","Monolingual","mask","mouth","6","Cognate",14,0.352511993955316,0.277859465113106,0.0906489617266845,0,0.04,-3.2188758248682,-3.2188758248682
"210093","21 months","Monolingual","mask","mouth","6","Cognate",15,0.40674460840998,0.463099108521843,0.453244808633422,0,0.0769230769230769,-2.56494935746154,-3.2188758248682
"210093","21 months","Monolingual","moon","milk","17","Non-cognate",0,-0.40674460840998,0.463099108521843,-0.453244808633422,0,0.0434782608695652,-3.13549421592915,-3.2188758248682
"210093","21 months","Monolingual","moon","milk","17","Non-cognate",1,-0.352511993955316,0.277859465113106,-0.0906489617266839,0,0.037037037037037,-3.29583686600433,-3.2188758248682
"210093","21 months","Monolingual","moon","milk","17","Non-cognate",2,-0.298279379500652,0.119082627905617,0.142448368427647,0,0.04,-3.2188758248682,-3.2188758248682
"210093","21 months","Monolingual","moon","milk","17","Non-cognate",3,-0.244046765045988,-0.0132314031006241,0.265970030560712,0,0.04,-3.2188758248682,-3.2188758248682
"210093","21 months","Monolingual","moon","milk","17","Non-cognate",4,-0.189814150591324,-0.119082627905617,0.299838873403649,0,0.04,-3.2188758248682,-3.2188758248682
"210093","21 months","Monolingual","moon","milk","17","Non-cognate",5,-0.13558153613666,-0.198471046509361,0.263977745687598,0,0.04,-3.2188758248682,-3.2188758248682
"210093","21 months","Monolingual","moon","milk","17","Non-cognate",6,-0.0813489216819961,-0.251396658911857,0.178309496143698,0,0.04,-3.2188758248682,-3.2188758248682
"210093","21 months","Monolingual","moon","milk","17","Non-cognate",7,-0.027116307227332,-0.277859465113106,0.0627569735030892,0,0.04,-3.2188758248682,-3.2188758248682
"210093","21 months","Monolingual","moon","milk","17","Non-cognate",8,0.027116307227332,-0.277859465113106,-0.0627569735030892,0,0.04,-3.2188758248682,-3.2188758248682
"210093","21 months","Monolingual","moon","milk","17","Non-cognate",9,0.0813489216819961,-0.251396658911857,-0.178309496143698,0,0.04,-3.2188758248682,-3.2188758248682
"210093","21 months","Monolingual","moon","milk","17","Non-cognate",10,0.13558153613666,-0.198471046509361,-0.263977745687598,0,0.04,-3.2188758248682,-3.2188758248682
"210093","21 months","Monolingual","moon","milk","17","Non-cognate",11,0.189814150591324,-0.119082627905617,-0.299838873403649,0,0.04,-3.2188758248682,-3.2188758248682
"210093","21 months","Monolingual","moon","milk","17","Non-cognate",12,0.244046765045988,-0.0132314031006241,-0.265970030560712,0,0.04,-3.2188758248682,-3.2188758248682
"210093","21 months","Monolingual","moon","milk","17","Non-cognate",13,0.298279379500652,0.119082627905617,-0.142448368427647,0,0.04,-3.2188758248682,-3.2188758248682
"210093","21 months","Monolingual","moon","milk","17","Non-cognate",14,0.352511993955316,0.277859465113106,0.0906489617266845,0,0.04,-3.2188758248682,-3.2188758248682
"210093","21 months","Monolingual","moon","milk","17","Non-cognate",15,0.40674460840998,0.463099108521843,0.453244808633422,0,0.0769230769230769,-2.56494935746154,-3.2188758248682
"210093","21 months","Monolingual","phone","balloon","25","Unrelated",0,-0.40674460840998,0.463099108521843,-0.453244808633422,0,0.04,-3.2188758248682,-3.2188758248682
"210093","21 months","Monolingual","phone","balloon","25","Unrelated",1,-0.352511993955316,0.277859465113106,-0.0906489617266839,0.75,2.71428571428571,0.998528830111127,1.09861228866811
"210093","21 months","Monolingual","phone","balloon","25","Unrelated",2,-0.298279379500652,0.119082627905617,0.142448368427647,1,25,3.2188758248682,3.2188758248682
"210093","21 months","Monolingual","phone","balloon","25","Unrelated",3,-0.244046765045988,-0.0132314031006241,0.265970030560712,1,25,3.2188758248682,3.2188758248682
"210093","21 months","Monolingual","phone","balloon","25","Unrelated",4,-0.189814150591324,-0.119082627905617,0.299838873403649,1,25,3.2188758248682,3.2188758248682
"210093","21 months","Monolingual","phone","balloon","25","Unrelated",5,-0.13558153613666,-0.198471046509361,0.263977745687598,1,25,3.2188758248682,3.2188758248682
"210093","21 months","Monolingual","phone","balloon","25","Unrelated",6,-0.0813489216819961,-0.251396658911857,0.178309496143698,1,25,3.2188758248682,3.2188758248682
"210093","21 months","Monolingual","phone","balloon","25","Unrelated",7,-0.027116307227332,-0.277859465113106,0.0627569735030892,1,25,3.2188758248682,3.2188758248682
"210093","21 months","Monolingual","phone","balloon","25","Unrelated",8,0.027116307227332,-0.277859465113106,-0.0627569735030892,1,25,3.2188758248682,3.2188758248682
"210093","21 months","Monolingual","phone","balloon","25","Unrelated",9,0.0813489216819961,-0.251396658911857,-0.178309496143698,1,25,3.2188758248682,3.2188758248682
"210093","21 months","Monolingual","phone","balloon","25","Unrelated",10,0.13558153613666,-0.198471046509361,-0.263977745687598,0.166666666666667,0.238095238095238,-1.43508452528932,-1.6094379124341
"210093","21 months","Monolingual","phone","balloon","25","Unrelated",11,0.189814150591324,-0.119082627905617,-0.299838873403649,0,0.04,-3.2188758248682,-3.2188758248682
"210093","21 months","Monolingual","phone","balloon","25","Unrelated",12,0.244046765045988,-0.0132314031006241,-0.265970030560712,0,0.04,-3.2188758248682,-3.2188758248682
"210093","21 months","Monolingual","phone","balloon","25","Unrelated",13,0.298279379500652,0.119082627905617,-0.142448368427647,0,0.04,-3.2188758248682,-3.2188758248682
"210093","21 months","Monolingual","phone","balloon","25","Unrelated",14,0.352511993955316,0.277859465113106,0.0906489617266845,0,0.04,-3.2188758248682,-3.2188758248682
"210093","21 months","Monolingual","phone","balloon","25","Unrelated",15,0.40674460840998,0.463099108521843,0.453244808633422,0,0.0769230769230769,-2.56494935746154,-3.2188758248682
"210093","21 months","Monolingual","pig","peas","10","Non-cognate",0,-0.40674460840998,0.463099108521843,-0.453244808633422,0.916666666666667,7.66666666666667,2.03688192726104,2.39789527279837
"210093","21 months","Monolingual","pig","peas","10","Non-cognate",1,-0.352511993955316,0.277859465113106,-0.0906489617266839,1,25,3.2188758248682,3.2188758248682
"210093","21 months","Monolingual","pig","peas","10","Non-cognate",2,-0.298279379500652,0.119082627905617,0.142448368427647,1,25,3.2188758248682,3.2188758248682
"210093","21 months","Monolingual","pig","peas","10","Non-cognate",3,-0.244046765045988,-0.0132314031006241,0.265970030560712,1,25,3.2188758248682,3.2188758248682
"210093","21 months","Monolingual","pig","peas","10","Non-cognate",4,-0.189814150591324,-0.119082627905617,0.299838873403649,1,25,3.2188758248682,3.2188758248682
"210093","21 months","Monolingual","pig","peas","10","Non-cognate",5,-0.13558153613666,-0.198471046509361,0.263977745687598,1,25,3.2188758248682,3.2188758248682
"210093","21 months","Monolingual","pig","peas","10","Non-cognate",6,-0.0813489216819961,-0.251396658911857,0.178309496143698,1,25,3.2188758248682,3.2188758248682
"210093","21 months","Monolingual","pig","peas","10","Non-cognate",7,-0.027116307227332,-0.277859465113106,0.0627569735030892,1,25,3.2188758248682,3.2188758248682
"210093","21 months","Monolingual","pig","peas","10","Non-cognate",8,0.027116307227332,-0.277859465113106,-0.0627569735030892,1,25,3.2188758248682,3.2188758248682
"210093","21 months","Monolingual","pig","peas","10","Non-cognate",9,0.0813489216819961,-0.251396658911857,-0.178309496143698,0.416666666666667,0.733333333333333,-0.31015492830384,-0.336472236621213
"210093","21 months","Monolingual","pig","peas","10","Non-cognate",10,0.13558153613666,-0.198471046509361,-0.263977745687598,0,0.04,-3.2188758248682,-3.2188758248682
"210093","21 months","Monolingual","pig","peas","10","Non-cognate",11,0.189814150591324,-0.119082627905617,-0.299838873403649,0,0.04,-3.2188758248682,-3.2188758248682
"210093","21 months","Monolingual","pig","peas","10","Non-cognate",12,0.244046765045988,-0.0132314031006241,-0.265970030560712,0,0.04,-3.2188758248682,-3.2188758248682
"210093","21 months","Monolingual","pig","peas","10","Non-cognate",13,0.298279379500652,0.119082627905617,-0.142448368427647,0,0.04,-3.2188758248682,-3.2188758248682
