DeviceTimeStamp,SystemTimeStamp,l_1,l_2,lPointUserCoord_1,lPointUserCoord_2,lPointUserCoord_3,lV,lPupil,lPupilV,lOriginUserCoord_1,lOriginUserCoord_2,lOriginUserCoord_3,lOriginTrackboxCoord_1,lOriginTrackboxCoord_2,lOriginTrackboxCoord_3,lOriginV,r_1,r_2,rPointUserCoord_1,rPointUserCoord_2,rPointUserCoord_3,rV,rPupil,rPupilV,rOriginUserCoord_1,rOriginUserCoord_2,rOriginUserCoord_3,rOriginTrackboxCoord_1,rOriginTrackboxCoord_2,rOriginTrackboxCoord_3,rOriginV,Participant,TrialNum,Trial,TargetLocation,Phase
1581208712,9611582968717,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,199,1,11,colom.wav,Getter
1581225378,9611582985439,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,199,1,11,colom.wav,Getter
1581242045,9611583002101,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,199,1,11,colom.wav,Getter
1581258712,9611583018763,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,199,1,11,colom.wav,Getter
1581275378,9611583035425,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,199,1,11,colom.wav,Getter
1581292045,9611583052087,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,199,1,11,colom.wav,Getter
1581308712,9611583068768,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,199,1,11,colom.wav,Getter
1581325378,9611583085474,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,199,1,11,colom.wav,Getter
1581342044,9611583102139,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,199,1,11,colom.wav,Getter
1581358710,9611583118804,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,199,1,11,colom.wav,Getter
1581375376,9611583135469,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,199,1,11,colom.wav,Getter
1581392043,9611583152135,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,199,1,11,colom.wav,Getter
1581408709,9611583168808,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,199,1,11,colom.wav,Getter
1581425375,9611583185482,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,199,1,11,colom.wav,Getter
1581442042,9611583202158,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,199,1,11,colom.wav,Getter
1581458709,9611583218826,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,199,1,11,colom.wav,Getter
1581475375,9611583235493,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,199,1,11,colom.wav,Getter
1581492042,9611583252160,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,199,1,11,colom.wav,Getter
1581508709,9611583268826,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,199,1,11,colom.wav,Getter
1581525375,9611583285490,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,199,1,11,colom.wav,Getter
1581542042,9611583302156,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,199,1,11,colom.wav,Getter
1581558709,9611583318823,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,199,1,11,colom.wav,Getter
1581575375,9611583335490,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,199,1,11,colom.wav,Getter
1581592042,9611583352157,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,199,1,11,colom.wav,Getter
1581608709,9611583368820,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,199,1,11,colom.wav,Getter
1581625375,9611583385480,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,199,1,11,colom.wav,Getter
1581642042,9611583402147,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,199,1,11,colom.wav,Getter
1581658709,9611583418814,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,199,1,11,colom.wav,Getter
1581675374,9611583435479,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,199,1,11,colom.wav,Getter
1581692039,9611583452143,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,199,1,11,colom.wav,Getter
1581708706,9611583468811,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,199,1,11,colom.wav,Getter
1581725372,9611583485479,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,199,1,11,colom.wav,Getter
1581742039,9611583502149,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,199,1,11,colom.wav,Getter
1581758706,9611583518816,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,199,1,11,colom.wav,Getter
1581775372,9611583535482,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,199,1,11,colom.wav,Getter
1581792039,9611583552149,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,199,1,11,colom.wav,Getter
1581808706,9611583568818,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,199,1,11,colom.wav,Getter
1581825372,9611583585487,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,199,1,11,colom.wav,Getter
1581842038,9611583602157,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,199,1,11,colom.wav,Getter
1581858704,9611583618823,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,199,1,11,colom.wav,Getter
1581875370,9611583635489,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,199,1,11,colom.wav,Getter
1581892038,9611583652157,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,199,1,11,colom.wav,Getter
1581908704,9611583668824,0.5168617,0.4937142,8.902987,152.105,55.36166,1,3.59079,1,-107.8337,-86.46333,659.7019,0.7955869,0.6956034,0.6296912,1,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,199,1,11,colom.wav,Getter
1581925369,9611583685489,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,199,1,11,colom.wav,Getter
1581942036,9611583702156,0.5182659,0.4971091,9.644414,151.1576,55.01674,1,3.561813,1,-108.0882,-86.87955,659.0991,0.7965176,0.6972443,0.6279687,1,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,199,1,11,colom.wav,Getter
1581958703,9611583718824,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,199,1,11,colom.wav,Getter
1581975369,9611583735491,0.5156225,0.4967319,8.248693,151.2628,55.05509,1,3.530212,1,-108.3318,-87.26638,658.6188,0.7973748,0.698747,0.6266353,1,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,199,1,11,colom.wav,Getter
1581992036,9611583752158,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,199,1,11,colom.wav,Getter
1582008703,9611583768826,0.5149563,0.4956148,7.896929,151.5746,55.16859,1,3.49295,1,-108.647,-87.54649,658.2546,0.7983941,0.6998442,0.6256899,1,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,199,1,11,colom.wav,Getter
1582025369,9611583785493,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,199,1,11,colom.wav,Getter
1582042036,9611583802160,0.5044492,0.5142157,2.349189,146.3833,53.27908,1,3.48967,1,-109.1262,-87.7803,658.3054,0.7997263,0.7006518,0.6261788,1,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,199,1,11,colom.wav,Getter
1582058703,9611583818827,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,199,1,11,colom.wav,Getter
1582075369,9611583835494,0.5047702,0.5166326,2.518631,145.7088,53.03358,1,3.456985,1,-109.6716,-88.06282,658.2958,0.8012673,0.7016498,0.6265204,1,0.5834907,0.4875199,44.08311,153.8338,55.99083,1,3.653839,1,-64.89297,-90.99106,677.5579,0.671651,0.7048437,0.6720496,1,199,1,11,colom.wav,Getter
1582092036,9611583852161,0.5027359,0.5100303,1.444522,147.5514,53.70427,1,3.443436,1,-109.9782,-88.28015,658.3347,0.8021173,0.7024008,0.6268762,1,0.5806711,0.4883563,42.59436,153.6003,55.90596,1,3.638718,1,-65.15224,-91.07571,677.562,0.6723564,0.705133,0.6721694,1,199,1,11,colom.wav,Getter
1582108703,9611583868827,0.5004135,0.5116382,0.2183584,147.1027,53.54086,1,3.430908,1,-110.2872,-88.52502,658.2838,0.8030067,0.7032768,0.6269474,1,0.5800868,0.4880765,42.28587,153.6784,55.93432,1,3.626495,1,-65.44112,-91.21358,677.5458,0.6731463,0.7056091,0.6722479,1,199,1,11,colom.wav,Getter
1582125369,9611583885493,0.5022138,0.5061437,1.168895,148.6361,54.09901,1,3.416382,1,-110.668,-88.85287,658.5073,0.8039973,0.704355,0.6279826,1,0.5824618,0.4877176,43.53986,153.7786,55.97083,1,3.612656,1,-65.76012,-91.41267,677.5525,0.6740133,0.7062856,0.6724306,1,199,1,11,colom.wav,Getter
1582142036,9611583902161,0.500925,0.5102682,0.4883891,147.485,53.68011,1,3.412537,1,-110.9934,-89.18458,658.3469,0.8049732,0.70557,0.6277322,1,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,199,1,11,colom.wav,Getter
1582158703,9611583918828,0.5012331,0.5170643,0.6510714,145.5883,52.98971,1,3.41011,1,-111.4031,-89.6221,658.5775,0.8060418,0.7070283,0.6288416,1,0.5816495,0.4923823,43.11099,152.4767,55.49692,1,3.593643,1,-66.38931,-91.90771,677.2269,0.6757937,0.7080743,0.6717057,1,199,1,11,colom.wav,Getter
1582175369,9611583935493,0.5024437,0.513329,1.290297,146.6307,53.36915,1,3.406342,1,-111.7842,-90.13414,658.5303,0.8071322,0.708837,0.6290499,1,0.5828437,0.4841529,43.74149,154.7735,56.33287,1,3.584641,1,-66.77292,-92.31119,677.4541,0.6767896,0.7093731,0.6727037,1,199,1,11,colom.wav,Getter
1582192036,9611583952161,0.5006808,0.513652,0.3595084,146.5406,53.33634,1,3.403229,1,-112.1631,-90.70326,658.4235,0.8082386,0.7108651,0.6290818,1,0.5850489,0.4924315,44.90584,152.463,55.49193,1,3.586441,1,-67.09282,-92.68819,676.9504,0.6777661,0.7108166,0.6712599,1,199,1,11,colom.wav,Getter
1582208703,9611583968828,0.4992705,0.5090612,-0.3851767,147.8219,53.80269,1,3.396561,1,-112.5615,-91.32062,658.3093,0.8094032,0.7130656,0.6291178,1,0.5800316,0.4887925,42.2567,153.4786,55.86162,1,3.576935,1,-67.45931,-93.18182,676.9157,0.6787703,0.7125054,0.6714184,1,199,1,11,colom.wav,Getter
1582225369,9611583985494,0.5011468,0.5154418,0.6054953,146.0411,53.15458,1,3.395126,1,-113.0087,-91.95984,658.3563,0.810645,0.7152895,0.6297174,1,0.5812057,0.4884114,42.8766,153.585,55.90026,1,3.572525,1,-67.83842,-93.69474,676.7466,0.6798378,0.7143043,0.6711452,1,199,1,11,colom.wav,Getter
1582242036,9611584002161,0.5027716,0.5068426,1.463416,148.441,54.02802,1,3.3806,1,-113.4637,-92.61115,658.3588,0.8119258,0.7175711,0.6301821,1,0.5839087,0.4883439,44.30381,153.6038,55.90716,1,3.565521,1,-68.21987,-94.19508,676.4675,0.680936,0.716098,0.6705076,1,199,1,11,colom.wav,Getter
1582258703,9611584018828,0.5026731,0.511978,1.411441,147.0078,53.5064,1,3.388794,1,-113.8799,-93.16694,658.1123,0.8131927,0.7196051,0.6297833,1,0.5833932,0.4921589,44.03157,152.5391,55.51963,1,3.571213,1,-68.61528,-94.66669,676.3206,0.6820447,0.7177522,0.6703038,1,199,1,11,colom.wav,Getter
1582275369,9611584035494,0.5013166,0.5080569,0.6951612,148.1022,53.90474,1,3.387573,1,-114.3057,-93.6927,657.9557,0.8144531,0.7215047,0.6296765,1,0.5810223,0.4914094,42.77977,152.7483,55.59574,1,3.566498,1,-68.99953,-95.09494,676.1192,0.6831355,0.7192783,0.6699038,1,199,1,11,colom.wav,Getter
1582292036,9611584052162,0.4998285,0.5141223,-0.09054756,146.4093,53.28854,1,3.389618,1,-114.7216,-94.13065,657.7579,0.8157028,0.7231129,0.6294033,1,0.580562,0.4899187,42.53677,153.1643,55.74714,1,3.557877,1,-69.35634,-95.44089,675.7362,0.6841924,0.7205872,0.6688704,1,199,1,11,colom.wav,Getter
1582308703,9611584068829,0.4982768,0.5029833,-0.9098491,149.5181,54.42006,1,3.370361,1,-115.1427,-94.54904,657.6541,0.8169319,0.7246206,0.6294352,1,0.5835585,0.4877157,44.1189,153.7791,55.97091,1,3.550079,1,-69.72891,-95.72745,675.4587,0.6852704,0.7216605,0.6681722,1,199,1,11,colom.wav,Getter
1582325369,9611584085496,0.4986103,0.5094063,-0.7337804,147.7255,53.76762,1,3.381271,1,-115.538,-94.89249,657.5197,0.8181004,0.7258772,0.6293299,1,0.5825182,0.4906439,43.56961,152.9619,55.6735,1,3.553314,1,-70.05865,-95.97251,675.1166,0.6862468,0.7226151,0.6672335,1,199,1,11,colom.wav,Getter
