DeviceTimeStamp,SystemTimeStamp,l_1,l_2,lPointUserCoord_1,lPointUserCoord_2,lPointUserCoord_3,lV,lPupil,lPupilV,lOriginUserCoord_1,lOriginUserCoord_2,lOriginUserCoord_3,lOriginTrackboxCoord_1,lOriginTrackboxCoord_2,lOriginTrackboxCoord_3,lOriginV,r_1,r_2,rPointUserCoord_1,rPointUserCoord_2,rPointUserCoord_3,rV,rPupil,rPupilV,rOriginUserCoord_1,rOriginUserCoord_2,rOriginUserCoord_3,rOriginTrackboxCoord_1,rOriginTrackboxCoord_2,rOriginTrackboxCoord_3,rOriginV,Participant,TrialNum,Trial,TargetLocation,Phase
830766353,9875770951183,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,183,1,6,bici.wav,Getter
830783019,9875770967882,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,183,1,6,bici.wav,Getter
830799686,9875770984620,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,183,1,6,bici.wav,Getter
830816353,9875771001284,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,183,1,6,bici.wav,Getter
830833019,9875771017947,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,183,1,6,bici.wav,Getter
830849686,9875771034611,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,183,1,6,bici.wav,Getter
830866353,9875771051277,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,183,1,6,bici.wav,Getter
830883019,9875771067946,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,183,1,6,bici.wav,Getter
830899685,9875771084616,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,183,1,6,bici.wav,Getter
830916351,9875771101284,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,183,1,6,bici.wav,Getter
830933017,9875771117948,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,183,1,6,bici.wav,Getter
830949683,9875771134612,0.4889944,0.1576636,-5.81094,245.8929,89.49757,1,3.613144,1,25.30546,-75.55234,694.4279,0.4284022,0.6475992,0.7154246,1,0.5049601,0.1713393,2.618927,242.0761,88.10844,1,3.15715,1,70.0217,-79.57485,692.626,0.3089039,0.6606391,0.72034,1,183,1,6,bici.wav,Getter
830966349,9875771151277,0.4886768,0.1490679,-5.978612,248.2918,90.37071,1,3.629074,1,25.36242,-75.35982,694.9684,0.4282932,0.6468458,0.7171841,1,0.5052579,0.1715076,2.776197,242.0292,88.09131,1,3.165848,1,70.04872,-79.37811,692.7509,0.3088595,0.6599631,0.7207133,1,183,1,6,bici.wav,Getter
830983014,9875771167945,0.489106,0.155183,-5.752042,246.5852,89.74952,1,3.640762,1,25.39145,-75.02516,695.239,0.428239,0.6456885,0.7180105,1,0.5035723,0.177108,1.886185,240.4662,87.52239,1,3.180222,1,70.08573,-79.11044,693.1832,0.308854,0.6589804,0.7220898,1,183,1,6,bici.wav,Getter
830999681,9875771184614,0.4895479,0.1462578,-5.518698,249.0761,90.65614,1,3.653122,1,25.42759,-74.65675,695.5637,0.4281704,0.6444094,0.719011,1,0.5047594,0.1705947,2.512983,242.284,88.18401,1,3.20134,1,70.12688,-78.79852,693.7382,0.3088638,0.6578247,0.7238629,1,183,1,6,bici.wav,Getter
831016348,9875771201284,0.4867059,0.1488604,-7.019284,248.3498,90.39181,1,3.668121,1,25.50224,-74.26544,696.2736,0.4280289,0.6429721,0.7212917,1,0.5007898,0.1701209,0.4170128,242.4162,88.23216,1,3.215714,1,70.21373,-78.41699,694.4695,0.3087894,0.6564005,0.7262183,1,183,1,6,bici.wav,Getter
831033015,9875771217950,0.4838982,0.142197,-8.501764,250.2094,91.0687,1,3.684738,1,25.58332,-73.89968,696.6469,0.427845,0.6416937,0.7224612,1,0.505813,0.1654088,3.069283,243.7313,88.71078,1,3.229095,1,70.27356,-78.01106,694.7593,0.3086939,0.6550034,0.7270992,1,183,1,6,bici.wav,Getter
831049681,9875771234615,0.4885331,0.1500886,-6.054545,248.007,90.26702,1,3.697266,1,25.67676,-73.65602,697.0605,0.4276306,0.6408069,0.7237933,1,0.5017257,0.1801074,0.9111356,239.6291,87.21775,1,3.24144,1,70.40585,-77.65907,695.2031,0.3084373,0.6537468,0.7285266,1,183,1,6,bici.wav,Getter
831066348,9875771251279,0.4917094,0.1380224,-4.377397,251.3745,91.49269,1,3.711975,1,25.75995,-73.49313,696.6885,0.4273829,0.6403531,0.7225309,1,0.5050216,0.1670891,2.651399,243.2624,88.54011,1,3.260849,1,70.51463,-77.43561,695.1685,0.3081412,0.6530229,0.7283947,1,183,1,6,bici.wav,Getter
831083014,9875771267940,0.491149,0.1392189,-4.673347,251.0406,91.37115,1,3.725723,1,25.90047,-73.53919,696.5968,0.427003,0.6405217,0.7222532,1,0.5041778,0.1758528,2.205876,240.8165,87.64993,1,3.272141,1,70.67322,-77.40097,695.1027,0.3077041,0.6529229,0.7282208,1,183,1,6,bici.wav,Getter
831099681,9875771284602,0.4913438,0.2928644,-4.570467,208.1599,75.76385,1,3.7332,1,26.20795,-74.11826,696.8525,0.4262035,0.6423561,0.723268,1,0.5246391,0.3278916,13.00948,198.3842,72.20583,1,3.264038,1,70.81415,-77.90642,694.4291,0.3071805,0.6547314,0.7261587,1,183,1,6,bici.wav,Getter
831116348,9875771301266,0.4885044,0.4651827,-6.069681,160.0679,58.25983,1,3.754318,1,26.3769,-74.71159,696.2885,0.4257072,0.6444176,0.7215464,1,0.5090025,0.4822156,4.753317,155.3141,56.52968,1,3.256393,1,70.93363,-78.6476,693.9255,0.3067481,0.6572751,0.7247107,1,183,1,6,bici.wav,Getter
831133015,9875771317931,0.4857206,0.4847403,-7.539502,154.6095,56.27316,1,3.75798,1,26.55198,-75.1893,695.8319,0.4252034,0.6460798,0.7201585,1,0.5128393,0.4877787,6.779165,153.7616,55.96455,1,3.251953,1,71.16707,-79.25781,693.595,0.3060486,0.65935,0.7238434,1,183,1,6,bici.wav,Getter
831149681,9875771334595,0.4871382,0.5006285,-6.791017,150.1753,54.65931,1,3.769196,1,26.77844,-75.79886,695.5682,0.4245769,0.6481318,0.7194495,1,0.5147583,0.5126904,7.792411,146.809,53.43404,1,3.269791,1,71.39655,-80.02228,693.2341,0.3053514,0.6619398,0.7229148,1,183,1,6,bici.wav,Getter
831166348,9875771351262,0.4887322,0.5004746,-5.949388,150.2183,54.67487,1,3.780716,1,26.99359,-76.42992,694.7032,0.4239316,0.6503932,0.7167485,1,0.5157277,0.5111006,8.304231,147.2527,53.59555,1,3.279129,1,71.6499,-80.86177,692.9658,0.3046093,0.6647546,0.7223224,1,183,1,6,bici.wav,Getter
831183015,9875771367931,0.4900307,0.496514,-5.26375,151.3237,55.07722,1,3.798706,1,27.29432,-77.13004,694.9802,0.42315,0.6526208,0.7178709,1,0.5135431,0.510965,7.150805,147.2905,53.60932,1,3.284729,1,71.92353,-81.68961,692.7357,0.3038207,0.6675232,0.7218642,1,183,1,6,bici.wav,Getter
831199681,9875771384600,0.4903849,0.4969648,-5.07678,151.1978,55.03144,1,3.804886,1,27.57244,-77.72004,694.9031,0.4224006,0.6545689,0.7177907,1,0.5121631,0.512475,6.422112,146.8691,53.45586,1,3.301117,1,72.21436,-82.45238,692.9524,0.3030839,0.6699653,0.7228754,1,183,1,6,bici.wav,Getter
831216348,9875771401269,0.4884081,0.4984368,-6.120501,150.787,54.88192,1,3.821548,1,27.83649,-78.16616,694.6633,0.421676,0.6560845,0.7171352,1,0.5144786,0.4988598,7.644695,150.6689,54.83895,1,3.310532,1,72.47459,-83.08562,693.0836,0.3024115,0.6720037,0.7235626,1,183,1,6,bici.wav,Getter
